"","Median","low-CI","high-CI","p-value"
"Amanita thiersii",-0.0107731550759245,-0.0806531848573152,0.0600537367233918,0.762914470118945
"Hebeloma cylindrosporum",-0.201155192329254,-0.279205649897817,-0.122737331672616,6.47020476199666e-07
"Fistulina hepatica",-0.158159667356431,-0.245030541875424,-0.0721398008798088,0.000287649643509847
"Laccaria bicolor",0.31186900775904,0.243396461802071,0.379814330291768,1.40785700029751e-18
"Laccaria amethystina",0.138307776811384,0.0413998398812893,0.234181600009795,0.00500310640980051
"Pleurotus ostreatus",-0.364459060770275,-0.446386159457659,-0.282184235324422,1.43566928369415e-17
"Coprinopsis cinerea",0.248154148921797,0.174003373758152,0.32293736709239,4.98254928479716e-11
"Moniliophthora perniciosa",0.226280132490179,0.142535981567737,0.310432198679441,1.08939346466337e-07
"Moniliophthora roreri",-0.115767064775442,-0.176332018593602,-0.0558713815367016,0.000156021002567732
"Hypsizygus marmoreus",-0.0736232161717176,-0.147637124692576,-0.000129539823475737,0.0495163799729293
"Termitomyces sp. J132",0.173113832019496,0.110810555329149,0.235567029327419,5.6105805794157e-08
"Gymnopus luxurians",-0.128758805222814,-0.193505974524835,-0.0661564195482806,6.86258816281553e-05
"Lentinula edodes",-0.42686656508034,-0.50124942141626,-0.354669647617819,5.25366893199028e-29
"Cylindrobasidium torrendii",-0.170864933835313,-0.249807081162516,-0.0926800545219413,2.61466206901164e-05
"Armillaria solidipes",-0.0855578423424702,-0.167440148153806,-0.00195634789487729,0.0452833059119116
"Armillaria ostoyae",0.0414842570357755,-0.0517177602973866,0.133936997702487,0.394743492152556
"Armillaria gallica",-0.00724005925344776,-0.0665095065486294,0.0517793326645381,0.810568164613983
"Hypholoma sublateritium",0.230979234886147,0.168092417675114,0.294138702167435,7.86839860046572e-13
"Galerina marginata",-0.221085584810191,-0.294042226066644,-0.147981566599062,3.96092047660466e-09
"Agaricus bisporus",-0.189115457691993,-0.285348520184347,-0.092664932697476,0.000126794872850302
"Leucoagaricus sp. SymC.cos",-0.291982896394443,-0.363096529115461,-0.220593786538249,4.00795677681833e-15
"Protomyces lactucaedebilis",0.805533737820314,0.648946929968134,0.968805792064201,5.94102258391346e-26
"Neolecta irregularis",0.15981935042141,0.0457209848752159,0.274271502705115,0.00636681190603542
"Saitoella complicata",0.00681422860487585,-0.116703781190559,0.134126651924634,0.918620254921469
"Schizosaccharomyces pombe",-0.365623537661196,-0.450923819735862,-0.280658096718208,1.60941729379719e-16
"Pneumocystis jirovecii",-0.413172980645662,-0.539005334166471,-0.285688551191451,3.01219943678498e-10
"Pneumocystis murina",-0.0688842243775544,-0.150664966533812,0.0122699308658585,0.0965476567946364
"Pneumocystis carinii",0.294606442601564,0.198160281236699,0.391642439020074,1.90516810654731e-09
"Tortispora caseinolytica",-0.352689906210346,-0.455098646621253,-0.249874767991073,3.0311854442861e-11
"Yarrowia lipolytica",0.575560306377222,0.377486054519469,0.804861530332853,3.02556811899609e-16
"Sugiyamaella lignohabitans",-0.290606694107341,-0.367573374109464,-0.21390277471364,2.59145513075913e-13
"Lipomyces starkeyi",0.0639002061401793,-0.0198343292366702,0.146628781294837,0.134740560823139
"Metschnikowia bicuspidata",-0.217495049580529,-0.296948036475669,-0.13588646254377,3.18071244399936e-07
"Clavispora lusitaniae",-0.140990869032824,-0.243178980357979,-0.0387461121400074,0.00688038230381406
"[Candida] intermedia",0.18524520114011,0.093649873381706,0.275842403036755,8.00653213306137e-05
"Kuraishia capsulata",-0.606227052851837,-0.693435860555469,-0.518862973993506,3.39153819970254e-38
"Nadsonia fulvescens",0.176001079840982,0.089893531869676,0.262028330186048,7.20449967541078e-05
"Ascoidea rubescens",-0.152593879328572,-0.261997225265846,-0.0446301626781859,0.00558509627563832
"Komagataella phaffii",0.0172151073486409,0.00170783430287513,0.0335710812675034,0.0293580900724557
"Komagataella pastoris",-0.485266806930562,-0.584430808146241,-0.38535256158742,9.62589515240754e-19
"Wickerhamomyces anomalus",0.519653526195861,0.439035372442398,0.600078604661208,1.07099385800189e-35
"Cyberlindnera jadinii",0.0571423625684172,-0.0315905251449761,0.148085256059172,0.202859942079363
"Cyberlindnera fabianii",-0.558100020845553,-0.674640592421339,-0.440148469423102,6.60332394569161e-20
"Hanseniaspora osmophila",-0.0207695639888656,-0.129259321104338,0.0876429163306881,0.703780007163906
"Hanseniaspora opuntiae",-0.215518836041374,-0.304549063985627,-0.126059759508581,2.01554107140314e-06
"Hanseniaspora uvarum",0.351113624925568,0.239598621133661,0.464627067110155,2.93999755826221e-10
"Hanseniaspora guilliermondii",-0.199918513857015,-0.277961529366402,-0.121005744034371,9.85988591839363e-07
"Hanseniaspora valbyensis",0.523917547630571,0.437207599516477,0.611221506231678,1.14341630746794e-31
"Brettanomyces nanus",-0.425248658351354,-0.496280439238975,-0.355148973348443,4.69016689029947e-29
"Brettanomyces bruxellensis",-0.494463483553234,-0.587337828004051,-0.401669063923019,2.77283596105309e-24
"Ogataea parapolymorpha",0.173541920586597,0.0618418620363822,0.285579086786468,0.00230701163227111
"[Candida] arabinofermentans",-0.185968284374744,-0.273887485060909,-0.0997187343505005,2.4286533503388e-05
"Pichia membranifaciens",0.0126579409084449,-0.0558842607887951,0.0818078833929884,0.719429404343939
"Pichia kudriavzevii",-0.216480112400688,-0.294233521246106,-0.137534284414951,8.05579145275483e-08
"Millerozyma farinosa",0.000436554007138806,-0.0772452269386923,0.0795594731345491,0.991644905921214
