"","Median","low-CI","high-CI","p-value"
"[Candida] arabinofermentans",-0.379385009559303,-0.435423744339763,-0.323152854804492,1.24994694592413e-38
"Pichia membranifaciens",-0.506748096936602,-0.569412384877851,-0.444092294032862,1.05496577796235e-55
"Pichia kudriavzevii",-0.503727374895157,-0.555958121098806,-0.451395842225967,1.01513439647573e-75
"Millerozyma farinosa",-0.660208578922097,-0.718408905469843,-0.602062385083548,1.80421805503619e-103
"Yamadazyma tenuis",-0.427542785642978,-0.482513134058776,-0.372464967828646,1.00075368817951e-51
"Scheffersomyces stipitis",-1.00614410495768,-1.06707813915378,-0.945409411608576,1.13844731779414e-209
"Debaryomyces hansenii",-0.791800183551531,-0.849624315363337,-0.734329977141473,4.57195727225558e-142
"Suhomyces tanzawaensis",-0.452864096666289,-0.5297584851213,-0.376002975940314,8.51861718633385e-30
"Babjeviella inositovora",-0.631769871654664,-0.693463849456151,-0.57033125571239,5.32792420340839e-88
"Meyerozyma guilliermondii",0.181811463025777,0.0994626046931469,0.264153124557932,1.49639821905002e-05
"Hyphopichia burtonii",-0.826758717039812,-0.884465017881714,-0.768998326760087,4.08226401399583e-164
"Spathaspora passalidarum",-0.251156979953967,-0.319547595349322,-0.182553742310843,8.32007138780471e-13
"Lodderomyces elongisporus",-0.246022040740278,-0.299311741121907,-0.192854356972534,1.51575333675758e-19
"Candida dubliniensis",-0.4968564853453,-0.549260956107624,-0.444699517813684,2.55596486544085e-74
"Candida maltosa",-0.550859619964811,-0.606405921500204,-0.495118352913176,4.35742673915044e-81
"Candida parapsilosis",-0.00844716079792253,-0.0620179544173862,0.0454584024708766,0.759742560420724
"Candida orthopsilosis",-0.309412485372001,-0.377702935735616,-0.240933282208716,1.2146738571746e-18
"Candida tropicalis",-0.491694394859859,-0.54063960306857,-0.442859190711397,2.17584535549447e-83
"Candida albicans",0.615738543296149,0.56747205465471,0.664352549280345,7.54278456397584e-142
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.713364929865932,-0.795443007105941,-0.632007889008525,9.34689395585792e-67
"[Candida] glabrata",-0.3752374388957,-0.438623967113801,-0.311784062845611,4.33613920626961e-30
"Kazachstania africana",-0.592416843606414,-0.655422854856426,-0.52950139042619,5.74772754380671e-73
"Kazachstania naganishii",-0.224816434674857,-0.322012969578195,-0.127814558264695,6.09965429522995e-06
"Eremothecium gossypii",-0.368764821159431,-0.534225367157475,-0.216589594754687,5.85248246949069e-07
"Eremothecium cymbalariae",0.36601749159888,0.2823039418101,0.449657087009826,1.59083835777602e-17
"Eremothecium sinecaudum",-0.501972869376045,-0.587848932059507,-0.415415862072724,8.11707709888248e-31
"Torulaspora globosa",-0.846118013315549,-0.914528344389859,-0.777175594461287,1.02487122892329e-118
"Torulaspora delbrueckii",-0.836029397491702,-0.898987453804022,-0.772998184613119,4.23404641617172e-132
"Zygotorulaspora mrakii",-0.956344083646809,-1.02171705089631,-0.891238565693058,3.38040669449314e-175
"Pachysolen tannophilus",-0.486026054363924,-0.542110291668235,-0.429588391524074,7.56018895499762e-62
"Naumovozyma castellii",-0.169425184685683,-0.235348814491391,-0.103853742512248,4.38195319437523e-07
"Naumovozyma dairenensis",-0.715899929112417,-0.767398412133346,-0.664330053061002,2.76303842798885e-150
"Zygosaccharomyces bailii",0.417366209914373,0.382611155454172,0.45214784030197,4.57761530121304e-117
"Zygosaccharomyces parabailii",-0.10282409389643,-0.305107496797408,0.276632464279256,0.616247369377001
"Zygosaccharomyces rouxii",-0.611586690414935,-0.692302457048668,-0.530774418910282,2.30335155052288e-47
"Vanderwaltozyma polyspora",-0.694101124580034,-0.747020486450399,-0.641147742381889,1.04577345133201e-137
"Lachancea mirantina",-0.0658159069805108,-0.139889947307295,0.00851611270525795,0.0823629228797813
"Lachancea thermotolerans",0.0611430509608709,-0.0160930517924817,0.138152945777076,0.121211046073841
"Lachancea dasiensis",-0.54477811413984,-0.620597043780613,-0.46939944146889,6.10736480321274e-46
"Lachancea meyersii",-0.268729651165198,-0.327097933452362,-0.210659072204852,1.1773781894553e-19
"Lachancea sp. PJ-2012a",-0.793380017063948,-0.861666842050206,-0.724499906002876,2.15955080749165e-101
"Lachancea quebecensis",-0.86236084375159,-0.949364182803935,-0.775328643036324,1.49030587535039e-81
"Lachancea fermentati",-0.31304390874572,-0.380019400545101,-0.246274706998013,5.11738613528546e-20
"Lachancea nothofagi",-0.490971347660095,-0.578343076841447,-0.403675336205637,4.89983836256858e-28
"Kluyveromyces lactis",-0.66561753054253,-0.731558535576074,-0.599946939601263,6.62114137138903e-86
"Kluyveromyces marxianus",0.259563885035323,0.19542117332117,0.323453433188152,6.41392772198187e-15
"Kluyveromyces dobzhanskii",-0.49287942187174,-0.565180327784828,-0.42057392558682,1.84407425848843e-39
"Tetrapisispora phaffii",-0.615134539068874,-0.667188986333603,-0.562836220068083,6.85234188718288e-109
"Tetrapisispora blattae",-0.191840805608675,-0.242664078777143,-0.140638867673249,1.33839527967929e-13
"Saccharomyces sp. 'boulardii'",-2.66732407291653,-2.89742372499617,-2.42456345002445,9.65224975061588e-165
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",-0.223026912436027,-0.328130847155242,-0.117521472503657,3.04140880921512e-05
"Saccharomyces kudriavzevii",-1.19817277202921,-1.37031321489884,-1.02152903805866,2.36104996707334e-51
"Saccharomyces paradoxus",-1.26776354529636,-1.341562977158,-1.19415661412047,3.65423743578314e-237
"Saccharomyces arboricola",-0.971546264095079,-1.02270906522611,-0.920293113057356,2.92059766184615e-266
"Saccharomyces eubayanus",-0.966966193681609,-1.03154199043753,-0.903201427043966,2.33217645641868e-181
"Saccharomyces cerevisiae",-2.18619900513849,-2.28407879217801,-2.08807640803806,0
"Drechslerella stenobrocha",-0.224564488412131,-0.284524162043857,-0.164888403268756,2.14905229433688e-13
"Arthrobotrys oligospora",-0.396209856007335,-0.447873661793692,-0.344931366636614,3.94495886324689e-49
"Dactylellina haptotyla",-0.333381839760016,-0.389285967423637,-0.27740920892119,2.85866150445172e-31
"Tuber borchii",-0.470080624723267,-0.51672442491711,-0.423509979744329,9.46595232904012e-83
"Tuber magnatum",-0.359214058692723,-0.404617244658287,-0.313955686644487,3.38288298555518e-53
"Umbilicaria pustulata",-0.0601874946989458,-0.110444188360547,-0.00987975868306931,0.0191182493771732
"Xylona heveae",-0.482311249888356,-0.542690192975418,-0.42223025657771,1.18484016245151e-54
