"","Median","low-CI","high-CI","p-value"
"Kazachstania africana",-0.196152201854146,-0.290909768955753,-0.101341812416934,4.80754230346926e-05
"Kazachstania naganishii",0.571452839930804,0.398925380719635,0.750032215194156,1.70249621200121e-11
"Eremothecium gossypii",5.36699984599907,4.92691518978471,5.74582742494259,3.27892318065249e-31
"Eremothecium cymbalariae",-0.561971401854011,-0.682086286605982,-0.446143524097258,4.32230675162893e-19
"Eremothecium sinecaudum",-0.539676599497421,-0.660494145739078,-0.419478275378514,1.69437336819856e-18
"Torulaspora globosa",-0.121890908927506,-0.221376452580793,-0.0220040398070007,0.0168493155314831
"Torulaspora delbrueckii",-0.878975475782291,-0.971707019219418,-0.786649936462297,9.25927875606145e-72
"Zygotorulaspora mrakii",-0.478647145446395,-0.554469561042384,-0.402425421458522,7.5969726114404e-33
"Pachysolen tannophilus",0.168323581304172,0.0901380353394281,0.246363600045843,2.71591850207943e-05
"Naumovozyma castellii",-0.0905933101321762,-0.17890109988082,-0.00256130345600407,0.0435524674255772
"Naumovozyma dairenensis",-0.682031302757436,-0.759893615905404,-0.604926933021658,3.52813578105687e-62
"Zygosaccharomyces bailii",-0.540687608087821,-0.707254276913148,-0.377397753265599,1.83254344432273e-10
"Zygosaccharomyces parabailii",-3.32192809488736,NA,NA,1.23500946988278e-11
"Zygosaccharomyces rouxii",0.0240659719976223,-0.0848404837275116,0.131962020035336,0.671345684867509
"Vanderwaltozyma polyspora",-0.268423345257969,-0.332214194633184,-0.205404912783413,1.40982413081985e-16
"Lachancea mirantina",0.116338260722447,-0.0238674199515871,0.254199177826329,0.098642024402498
"Lachancea thermotolerans",-0.0355768138857517,-0.162657145783419,0.0916263455353478,0.579332446226832
"Lachancea dasiensis",0.341539352994474,0.227138042232774,0.459764186968063,4.6655816754515e-09
"Lachancea meyersii",0.488949551181854,0.372612991796716,0.608810229346359,3.01392343116955e-17
"Lachancea sp. PJ-2012a",-0.224418305751331,-0.3931712349047,-0.0504247804966529,0.0100960666664413
"Lachancea quebecensis",-0.131263436990931,-0.261267543708188,-0.000314038413326948,0.0492706818729242
"Lachancea fermentati",0.128948660482916,0.0516714949068943,0.206391810421359,0.00112803227317744
"Lachancea nothofagi",1.09464540751442,0.924828684448055,1.26721952549769,2.30292368407218e-38
"Kluyveromyces lactis",0.0723397491849894,-0.00576591363422535,0.151850437064647,0.0697231842733152
"Kluyveromyces marxianus",0.58368889824286,0.481341755052725,0.687555305251592,1.73382409984252e-30
