"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Edhazardia aedis",-0.994293022264333,-1.04146932088477,-0.94723846605206,0,-0.032977230407532,-0.0789080208250108,0.0126607514914196,0.158965376593417,-0.117954290291367,-0.166258518679885,-0.0705802333752907,1.19268793734903e-06,-0.00938488869620495,-0.0608852698814772,0.0419485657412339,0.723864673742076,-1.18469584555717,-1.29598929074654,-1.0754881182712,2.13836831461086e-93,0.112992618443135,0.10299752658265,0.123013034976036,2.46567378657485e-108,-0.803229213042555,-0.851496608535965,-0.754841437050665,1.12210902630344e-208,-0.548632240547803,-0.573140888575419,-0.524130962285507,0
"Spraguea lophii",-0.966874199731421,-1.04330587863513,-0.891161546821895,1.58069063054898e-130,-0.070615389361686,-0.16616506459457,0.0244469281606691,0.145300497329816,0.05896299670015,-0.0663878380622401,0.185257311381886,0.356284443113945,0.378431726490615,0.203665652512277,0.577906909976969,2.20856650018771e-05,0.060315466753968,-0.150929287410821,0.268943847144335,0.577236836349642,0.14429771759906,0.117179406696969,0.171543413262565,1.84470566248483e-25,0.0435933504063245,0.0251387445393964,0.0621075263158265,3.48492575742123e-06,-0.0955728990336989,-0.118558722168033,-0.0724611448190364,4.86100069730595e-16
"Encephalitozoon intestinalis",0.0193893693036795,-0.12357847844194,0.169216178912042,0.81681467807492,-0.147021500260883,-0.357962336503272,0.0821623515614191,0.267251970051137,-0.398488751313303,-0.63117384520239,-0.197994501991653,0.00026609429503673,0.0027354925020341,-0.17539172537219,0.201610291584678,0.890379891034387,-4.38091557214926,-5.68181461985681,-3.17885327404354,2.75840488970233e-13,-0.30872311138103,-0.367620595983465,-0.240966433488547,4.61032138519027e-23,0.120946691666525,-0.0904575845204242,0.269424093204728,0.257198364492304,-1.10171849235284,-1.24953060624586,-0.960443828262116,1.30136224787648e-98
"Encephalitozoon cuniculi",-1.60319944853419,-2.20970820998739,-1.02619322874053,3.87462495149442e-47,-0.348063008498605,-0.610139855874704,-0.130558736843665,0.00376249525642104,-1.94224250077814,-3.91270169062958,-1.79502146844399,1.09114129907778e-22,0.010344777304597,-0.102113296077078,0.0352185472199862,0.707377416444762,-5.22406644002104,-5.37856925055162,-5.08905859397901,1.57537668062242e-41,0.0921508324985835,0.0555317013646282,0.132652338184124,2.74364714205633e-07,-0.705980741280644,-0.976833499625386,-0.498218951119704,4.96569198187146e-14,-0.0167389482099107,-0.0819238607741947,0.0609315767230565,0.751282286185383
"Encephalitozoon hellem",-1.90695558435887,-2.23040855196562,-1.57816497692079,3.7943090951197e-81,-2.88969003674125,-3.16699121331115,-2.59145386331276,2.89139408036088e-88,-1.1638538683855,-1.44140630621395,-0.881987267091469,2.73642669903223e-20,-1.28095254834967,-1.73711220425894,-0.917948709800343,1.68449685657181e-17,-5.77710028325289,-5.99907684746135,-5.51152581022867,6.8595538207836e-83,-0.0802456944684417,-0.130294348454314,-0.0317609155348384,0.00409388532805244,-2.60316269583339,-2.8460522131719,-2.35222244493041,8.60356840699021e-83,-0.341951546262301,-0.468465341250479,-0.209553708824391,3.43801124485294e-10
"Encephalitozoon romaleae",-0.950513246526713,-1.106342426818,-0.801434040601208,2.42416294818661e-37,-0.238850083922715,-0.473138574820555,-0.0144700045663039,0.0335085869856956,-0.0834218023680078,-0.308598330252586,0.134451511029223,0.51243612486999,1.22135175848376,1.00010425164698,1.51195384892998,1.32750538649942e-27,-2.81390905457139,-3.2681852139079,-2.32783041696889,5.6281236199566e-18,-0.242505771562215,-0.297233549624363,-0.185956852726954,2.39396593006219e-20,-1.52229472053383,-1.8520512313648,-1.24169946335037,5.97822285253144e-46,-0.367773412579323,-0.456958127371357,-0.281251979656237,1.10902001553243e-14
"Vittaforma corneae",-0.957468418294053,-1.11307561734194,-0.794911547308674,3.46443526434259e-35,0.239513399717172,0.0674739609231884,0.417517984628537,0.00554620719252997,-0.560499249319996,-0.79302808973688,-0.333966315770262,8.86013581619661e-08,0.97549546414769,0.533684832392203,1.33584752278396,2.13578180905727e-08,-0.350352495787527,-0.841349301694553,0.0109370618460842,0.0596794653190431,1.10293656639293,1.03559737015801,1.17176250709202,2.8010654449238e-278,-0.697484965169108,-0.835296012510161,-0.560313911354363,1.59655647213391e-24,-0.280339563720622,-0.359933214107978,-0.201362731254507,5.57084566829331e-12
"Nosema apis",-1.36659774884129,-1.43933482858031,-1.29458752589788,9.52799190052545e-276,-0.318783620637284,-0.395842370907196,-0.243312947345306,6.80313174531100e-17,-0.450573740554442,-0.546849789189181,-0.353538928151558,9.07753978649886e-19,0.0942561984877557,-0.0257332989407529,0.212089444978694,0.124618867299099,-3.45825147114209,-3.75556935246219,-3.12410066904243,2.42256492476715e-117,0.0485389265281583,0.0278391939733734,0.0693016482935252,4.46730093545096e-06,-1.21612576023916,-1.28068512995314,-1.15197083655297,7.37670743288294e-282,-0.620346236910366,-0.655747828250095,-0.584868188288437,2.81954610108743e-233
"Nosema ceranae",-1.11213852632294,-1.19245343159055,-1.03279631965874,1.91368104686999e-156,0.0604022781514054,-0.0439190112978946,0.163799387414824,0.257355096371525,-0.566478565607503,-0.661436632302125,-0.472212536230432,1.23924194727176e-29,1.20454266644137,1.04911402866119,1.37034180893132,3.36709574990194e-59,-2.16216653797991,-2.40332449157053,-1.93052303034068,2.66080455301949e-76,0.0285549097669218,0.00662154407003852,0.0504197800299355,0.0106577328645139,-1.3228699200257,-1.38267015762898,-1.26296780248598,0,-0.192667401530475,-0.228636945096969,-0.156636761395568,1.38038603276608e-25
"Nosema bombycis",-1.05434350952631,-1.11924468551197,-0.989618361660994,1.20736123877687e-205,-0.203551236780572,-0.27893074180406,-0.128172337042474,1.26957200321495e-07,-0.793517188077308,-0.872836625601059,-0.715464781876037,7.82902515438608e-83,0.443471906600062,0.335942601728628,0.550906305703418,1.65641483851772e-15,-1.24652510440678,-1.46330669308909,-1.04022664594023,2.72223145348814e-37,0.0622465721749131,0.0430760195534859,0.0814257648966444,1.89965588246037e-10,-0.922522337745609,-0.982729440334868,-0.862492010359407,5.11103486932821e-183,-0.233260557388507,-0.268206948035772,-0.198365048810308,6.03299668825535e-39
"Enterospora canceri",-1.08352749928262,-1.21331521667746,-0.955942326944921,3.39869972352084e-71,-0.0521883511668139,-0.240112366427875,0.12878361704772,0.521791261775103,0.194804186213773,0.0350077832475155,0.362603510134875,0.0168000197582053,1.86805249345413,1.45325850175681,2.31117221890838,4.58877072572779e-44,-2.57102005774017,-2.97356822692096,-2.15960061117215,2.75584592605764e-52,-0.231561688653931,-0.285293295106193,-0.178232488385637,3.70083545193259e-17,-0.728357054373636,-0.828737400908581,-0.628388178695478,3.10421852381586e-44,-0.759328140090002,-0.844267557122674,-0.674876661508204,4.71956202220724e-65
"Hepatospora eriocheir",-0.762998160488351,-0.833938871958595,-0.692192937454236,9.81169460949577e-100,-0.228645324238005,-0.321446865538083,-0.135888079805593,9.69704279563732e-07,0.138893188074174,0.0238648372064675,0.256548425880314,0.0176327427358994,0.436297256759501,0.295640878102813,0.578658429460433,2.5423573775284e-09,-1.25548813204223,-1.42028813482124,-1.0919865803065,1.95327980451294e-45,-0.0846664573381806,-0.112030694451855,-0.0573578684676461,1.05854075416486e-09,-0.765640236796694,-0.826282719549506,-0.705257382309455,1.17806362264525e-130,-0.438094883675682,-0.476739127300715,-0.39942539086545,1.09631505641356e-105
"Enterocytozoon hepatopenaei",-1.58140289420528,-1.72648020544569,-1.44203463487837,7.00646544933734e-142,-0.246823520743327,-0.38492971631932,-0.11182810719752,0.000381361417189792,0.114076578725345,-0.0534349599447973,0.278533190223214,0.202079791687567,0.517209554481048,0.331160894451554,0.910943668843081,5.85180269098446e-09,-3.16231110660543,-3.42961904406309,-2.86562380644429,3.73772611120717e-80,-0.0521917075958923,-0.0904415292347005,-0.0140298489243622,0.00721113451124914,-1.48785550014116,-1.5769546353584,-1.39884986017266,2.0865542657697e-214,-0.487438757148963,-0.532805552953887,-0.442096429178525,2.19555354092795e-97
"Enterocytozoon bieneusi",-0.584647667789853,-0.634457829920196,-0.535691038873632,1.34460016287171e-118,-0.289290032863203,-0.362894203956855,-0.215696971268355,3.75933197124785e-14,-0.343235345955889,-0.41347360116268,-0.272923545248507,4.00741690377157e-21,-0.236454891103344,-0.30147436819336,-0.171323860438198,2.47010301430074e-12,-0.783109600120441,-0.931933062717857,-0.637308160582566,5.63671820530473e-27,0.208967849728986,0.191778830320936,0.226189503603026,1.09599756653102e-124,-0.424066235017113,-0.477810939955734,-0.370670349184238,3.79909351405166e-53,-0.350559057031687,-0.382492743110299,-0.318603530331482,4.89082409474949e-101
"Wallemia mellicola",-0.0892845960467936,-0.152548458400045,-0.0261187894821468,0.00550258757273921,-0.768656772470988,-0.940831552430953,-0.610223252051061,6.61269570859725e-27,-0.472521471094817,-0.577891585039509,-0.36896957454292,1.5191800644649e-19,0.430633236646162,0.318223768859543,0.543380161475658,2.3545398122488e-14,-1.4325874139376,-1.62046622533253,-1.24884079158823,1.75611786386699e-51,0.0168711202882287,-0.0109239190389743,0.0446135231278447,0.234225795712279,-0.61392493418995,-0.679013978102655,-0.54908316587026,2.19420892819818e-75,-0.369071940852925,-0.412135667853501,-0.326361628908651,1.25187246261493e-64
"Wallemia ichthyophaga",-0.669907679481531,-0.728276637183334,-0.611848714008541,9.50509882207868e-108,-1.17014955144431,-1.2644081554191,-1.0766668185584,1.71736155139905e-115,-0.312304866253735,-0.401874574034659,-0.223176713287826,9.16576456431151e-12,0.972219168310593,0.794679485111552,1.15809628883277,3.89689515956896e-32,-0.831606726773797,-0.988019116064788,-0.676282789179416,9.62776397338845e-24,-0.118509798521612,-0.148075368100118,-0.0889723448320954,3.4298711076163e-15,-0.439175541273961,-0.519180480241311,-0.358900383441559,3.21608660884027e-26,-0.310895112008649,-0.357661227256231,-0.264133933397667,1.62933766301417e-38
"Mixia osmundae",0.434771880739573,0.366053023849897,0.503998154757964,1.59026645931017e-35,-0.185567141516919,-0.336083305253097,-0.029291913446889,0.0213622783304055,-0.334697713115507,-0.421008399026623,-0.249981016169752,4.41482415692372e-15,0.186740154718661,0.0842745002471744,0.293329855854467,0.00028664035628095,-0.527957339126199,-0.759338329848109,-0.320282284034182,4.13390507243699e-08,0.0943173410370491,0.0643215941204478,0.124527589405397,7.44937992522056e-10,-0.206788108172662,-0.270032387223363,-0.143799989233231,8.10309034867891e-11,0.215658145278468,0.163964577155965,0.267694351666287,2.47725678229764e-16
"Microbotryum intermedium",0.654314984206561,0.591117703398697,0.718363820977468,8.98746675466425e-92,-0.27649680226352,-0.398505196734752,-0.15426582489864,9.59751452586071e-06,-0.132296349614291,-0.209929661102984,-0.0561772657581698,0.000759459295777928,-0.26714477787132,-0.353596762454065,-0.180983580526377,1.75645650696376e-09,-0.576075927214349,-0.695003470106302,-0.455461521992282,4.58439109986251e-21,0.0653542726917156,0.0417590803243098,0.0889324753454251,5.94016028857292e-08,-0.230817247666018,-0.293584304850367,-0.168249844187111,4.29995967983587e-13,0.13327432550507,0.0953112123805852,0.171143323271839,5.62342965514175e-12
"Leucosporidium creatinivorum",0.0780666235713574,0.018805644943894,0.137282355443408,0.00986621967231578,-0.0768963625844105,-0.16175474942948,0.00792422796134961,0.0755551665577411,-0.328751242598593,-0.403352605873674,-0.255145798570603,2.39678881519936e-18,0.04120233528604,-0.0351921704451648,0.118568096059943,0.292322383919935,-0.742790644409008,-0.865031361362722,-0.621994284167265,1.04453704096278e-31,0.0389864898621351,0.0155628459915659,0.0624133241775708,0.00110042995666664,-0.212760343729373,-0.280270428028204,-0.145102244160026,6.67518716275758e-10,-0.247106550933767,-0.280620972920151,-0.213476243797199,2.7841891001964e-46
"Rhodotorula taiwanensis",0.725166980215012,0.663068432805275,0.786991423277192,1.45608732505084e-103,-0.025760751764098,-0.130224712247712,0.0797897537227481,0.628588208182964,-0.558066909733245,-0.637601984525693,-0.481666200854698,1.10884707689697e-47,0.361914854286622,0.285186978503376,0.4387948078302,5.56587517093957e-20,-0.608016298698328,-0.781098859967565,-0.442154350120799,3.48184393214762e-13,0.625035402781174,0.595871598053234,0.654343117929652,0,-0.00241139721275375,-0.066344472868116,0.0617351967405275,0.941249293691642,0.4531564578959,0.407754715533103,0.498295781723495,2.1313823665796e-81
"Rhodotorula graminis",0.679983550461673,0.622817841870901,0.737976602012941,2.63949618521668e-116,0.0426471237327732,-0.0277466100045851,0.112090744835895,0.235427930926981,0.0371307870206241,-0.0262758963898367,0.100704927090558,0.251020764991585,0.00264965906614381,-0.0684274657451229,0.0757335471881612,0.943969928167734,-0.534996085273238,-0.645151646422934,-0.424382294614993,3.01998734266167e-21,0.272199729308362,0.251266570000272,0.293081723800684,1.23358529476892e-140,-0.123499242782879,-0.190493775663613,-0.0562505874105254,0.000294267107377768,-0.0563133565580561,-0.0919362875967947,-0.0205705478679152,0.00199453079601444
"Rhodotorula toruloides",0.612485833479699,0.555855247962458,0.669302770705685,1.18192961925394e-92,0.171553928658104,0.0854169027283834,0.257439367818448,9.3005171769014e-05,-0.249044622173507,-0.299227105781931,-0.198542707766194,3.53445675139276e-21,0.118303207583162,0.0550165857964294,0.181763967887949,0.000267233860116259,-1.48044976761824,-1.60775892698314,-1.35406179508202,8.60316906621119e-89,0.251801581625867,0.233392122641119,0.270178036459084,4.28257573064979e-156,-0.142143065190492,-0.199738765279502,-0.0844943560782471,1.35721639498106e-06,0.240175896717446,0.201189056932489,0.279264374714603,2.47341541520777e-33
"Rhodotorula sp. JG-1b",0.536046840030308,0.474963761411404,0.597727087063681,5.51094870600822e-65,-0.3832761019247,-0.474199578232398,-0.292605315839875,1.6305810629643e-16,-0.13765013693924,-0.217424956027572,-0.0578919472473225,0.000742586500876054,0.60426275682255,0.50378159071219,0.706024259041149,4.62486087355046e-33,-0.909975825044175,-1.04992640029442,-0.769288474162115,9.90801156175409e-34,0.209327273063922,0.183759307679152,0.234884442016838,4.35223463578695e-58,-0.482545085409966,-0.546481058147658,-0.41865966350765,7.29495571144377e-49,0.100912434886849,0.0654031979586334,0.136331375542596,2.45279910729771e-08
"Puccinia coronata",-0.303741512031104,-0.333522910085649,-0.27411505060903,1.92979619049587e-87,-0.251412162271063,-0.295394901086731,-0.206799913350068,7.15921253261837e-28,-0.0523546540865186,-0.0944570837356689,-0.0108135661287563,0.0140010375767037,0.158710828032341,0.114136662464124,0.203293133513578,6.17233023863113e-12,-1.1682969836564,-1.26434175030205,-1.07592857229356,1.96934584659225e-141,0.0572062879883893,0.0471558212492357,0.0672837315336079,6.66930503149993e-29,-0.343037198948472,-0.387165764693854,-0.298733717106894,3.86939181860364e-51,-0.251403009500758,-0.278987310466325,-0.223857043120277,6.80562449733019e-71
"Puccinia striiformis",0.0375115896417214,-0.00332340975294581,0.0781428153987872,0.0721843823056929,-0.0589381398814604,-0.124207686385805,0.00598682649226192,0.0755465946330825,-0.100738067751905,-0.160262522166177,-0.0417546743718008,0.000805086117445232,-0.383445956442943,-0.441675379075145,-0.324760248885363,1.10049665052272e-36,-0.403809531132044,-0.495570580989558,-0.312480755321002,2.13577140862307e-17,0.0669349646353199,0.0553385970305344,0.078512712196617,1.46316111212009e-29,0.392610667789703,0.364322231114497,0.420922067577843,9.95945797589219e-151,-0.111760381564158,-0.1315551261246,-0.0919780970486662,1.97007223091151e-28
"Puccinia graminis",-0.364542779276965,-0.405883454500665,-0.323202814716251,1.24577886051897e-67,-0.365366727689534,-0.42040433328952,-0.310552113063508,1.53545531309804e-37,-0.0707880765567332,-0.121560189290355,-0.019621147376737,0.0064610814916863,0.143851210386403,0.0923900953372669,0.195090406523626,5.00496080758691e-08,-0.720977693898195,-0.829170369078948,-0.615898337716723,9.51010746454246e-39,0.0645327796982004,0.0534578634466533,0.0756080733096442,3.23112024317869e-30,-0.270906808707114,-0.321624238584461,-0.219580354131817,5.33317511074861e-25,-0.327854448469846,-0.356793642781529,-0.298934377701145,2.46601478563014e-106
"Puccinia sorghi",-0.429012462295979,-0.476745127350824,-0.381603776004635,3.37226374939766e-70,-0.103266826824746,-0.162337388154603,-0.0427444972676849,0.000809289007075961,0.279292009365274,0.229076187609497,0.329180794021865,1.45197548954708e-26,0.573735628879086,0.522044320049009,0.626016752646446,2.01967022835827e-90,-0.703149181219115,-0.8196174545814,-0.589899790270748,1.62298881853537e-34,0.142699193961073,0.129367003917174,0.156037003758172,3.72586031349897e-97,-0.734600677846268,-0.781237579297371,-0.68782037892587,8.26217754225863e-181,-0.620365999011813,-0.648611376486693,-0.59216908319378,0
"Malassezia globosa",-0.379211963737023,-0.437086899187103,-0.320468929968522,1.51814144227693e-34,0.976893019748307,0.882634906848299,1.0714627515901,3.27579747189899e-80,-0.132024135869879,-0.219447147690996,-0.0447746850468873,0.00283672866691849,0.288075488908811,0.195633218473617,0.379807572405819,1.02990912305598e-09,0.246121119288041,0.122515425876787,0.371595007545233,8.87055598675936e-05,0.307466968012775,0.261936791871725,0.353705123351537,4.59925051564132e-40,1.15019750762664,1.06517836865054,1.23545505402075,1.53006460697705e-146,0.0370673101513295,-0.030079212914921,0.104357762242163,0.27977702206023
"Malassezia restricta",-0.318409403887884,-0.420156771767122,-0.216128307379012,1.22401915271476e-09,-1.03554057384128,-1.29917487938211,-0.798282943125655,1.91755610693251e-24,-0.862197209285516,-0.972364652185395,-0.750944192316791,2.80551867482301e-43,0.363632591045469,0.250699171242059,0.479972823249452,1.41209560813219e-10,-0.60444174862477,-0.990499982604547,-0.260219652473682,0.000543326004823778,-0.203209402048581,-0.24237144404485,-0.164279337100241,1.62153804557213e-24,-0.391484048073068,-0.490937670679646,-0.293035250803817,3.27558468882711e-15,0.173527916473435,0.0955287787311535,0.252140248175929,1.40007464251857e-05
