"","Median","low-CI","high-CI","p-value"
"Talaromyces rugulosus",0.0239320991775829,-0.0458358185938513,0.094271763033544,0.505632591888373
"Penicilliopsis zonata",-0.440870968834244,-0.498834797531546,-0.382900024793112,5.07970987142168e-47
"Penicillium chrysogenum",-0.0210494687955145,-0.0294762635714337,-0.0125366703726584,1.4510492904434e-06
"Penicillium rubens",-0.0683517625588291,-0.0885769260692051,-0.0500626467191014,2.11932349887803e-15
"Penicillium flavigenum",-0.585604878267046,-0.656999482129758,-0.513919144193438,1.86759572198618e-54
"Penicillium solitum",-0.619196904920049,-0.748081161528824,-0.494656626485243,9.71383149338197e-25
"Penicillium digitatum",-0.0329285535631003,-0.0437104126615318,-0.0221933605975933,2.10597557252442e-09
"Penicillium roqueforti",0.0555923017227491,-0.0397768245560883,0.152714978438344,0.255101333468243
"Penicillium nordicum",0.0105654210238463,-0.0676599319825242,0.0863382049598958,0.788696353981984
"Penicillium nalgiovense",-0.275765152276824,-0.369985452559534,-0.182313828026059,6.01847692512858e-09
"Penicillium sp. 'occitanis'",-0.370623626481844,-0.473537734038082,-0.2650598860628,9.0412657719629e-12
"Penicillium griseofulvum",0.313840317944245,0.236539144130699,0.389432929887936,4.65872049485672e-15
"Penicillium antarcticum",-0.610835665351887,-0.699019300954306,-0.52299655123938,1.11259636479657e-40
"Penicillium brasilianum",0.225008399509408,0.169886522907848,0.280112535229612,2.1016800295282e-15
"Penicillium vulpinum",0.112425212015951,0.0398614299694134,0.185241206556901,0.0025283919411125
"Penicillium freii",-0.50208610929436,-0.603664115795817,-0.401418002712692,1.29052894078112e-21
"Penicillium camemberti",-1.412437246702,-1.5833085584717,-1.24084932523866,6.40455204627488e-54
"Penicillium polonicum",-0.204653028483573,-0.30645293796508,-0.103539273018762,6.83204401611313e-05
"Penicillium decumbens",-0.383462058652763,-0.47622233858059,-0.291364690662224,6.06316277431547e-16
"Penicillium italicum",-0.506908530187485,-0.577123500518936,-0.437896003371447,2.35982073846746e-44
"Penicillium coprophilum",-0.0608554902923038,-0.125597880478864,0.00389136635194308,0.0652711610166955
"Penicillium oxalicum",-0.152830310242551,-0.224747295471967,-0.0786544064563855,4.48167355983566e-05
"Penicillium steckii",0.0356633557606714,-0.025759278632608,0.0972547977466833,0.253357588778662
"Penicillium subrubescens",0.0236802383949038,-0.0369351739581631,0.0852326072165918,0.444690463801706
"Aspergillus violaceofuscus",-1.38539441503466,-1.57035200900604,-1.21043831027283,2.62927231583837e-46
"Aspergillus parasiticus",-0.0139325029587867,-0.128762205546121,0.102604898198844,0.816974901813906
"Aspergillus flavus",0.00483974216571194,-0.0903296430887098,0.113633577804554,0.922685900628184
"Aspergillus ochraceoroseus",0.204741679317615,0.0588411183038627,0.352101753459117,0.00604721379712241
"Aspergillus tubingensis",0.381155734710241,0.19997416348666,0.566772422584661,1.99868421906658e-05
