"","Median","low-CI","high-CI","p-value"
"Nadsonia fulvescens",-0.0411673081594916,-0.158818703871287,0.0778089585113305,0.488268522617872
"Ascoidea rubescens",0.062928589079914,-0.0963729259123566,0.227112164804854,0.43675721382419
"Komagataella phaffii",0,0,0,1
"Komagataella pastoris",-1.29248723273694,-1.56969567524808,-1.02801782116116,6.7688279430312e-19
"Wickerhamomyces anomalus",-0.53592062323062,-0.741576053516464,-0.330743902912935,2.29408209669959e-07
"Cyberlindnera jadinii",-0.726046179731604,-0.852812918132776,-0.598684043092614,9.29174921585811e-25
"Cyberlindnera fabianii",-1.0088193332482,-1.1350574848104,-0.874232239798622,2.3654793795994e-41
"Hanseniaspora osmophila",-0.863706397749359,-1.02531454926945,-0.698040131498562,1.82640447049875e-20
"Hanseniaspora opuntiae",-1.8036892659268,-2.12829074311048,-1.46632309623111,3.97800290757661e-30
"Hanseniaspora uvarum",-1.43930461341215,-1.70864828482749,-1.1706229057159,4.75318846478494e-23
"Hanseniaspora guilliermondii",-0.609285302003611,-0.719591054691141,-0.501568538646686,8.69846173931858e-26
"Hanseniaspora valbyensis",-0.520759525788151,-0.718793578640307,-0.317976994342689,1.93024276790169e-06
"Brettanomyces nanus",-0.386811245629762,-0.519369537366289,-0.248553693302599,2.40200455876348e-07
"Brettanomyces bruxellensis",-0.487790606637511,-0.643024719927824,-0.332384085595294,3.80724366971828e-09
"Ogataea parapolymorpha",-0.529257732076662,-0.673226049307645,-0.381019227972981,4.50321304935191e-10
"[Candida] arabinofermentans",-0.270468132080799,-0.406871016971238,-0.134930212768,8.43743247477796e-05
"Pichia membranifaciens",-1.09228433402322,-1.3777350565352,-0.847905704369797,1.32937982054282e-23
"Pichia kudriavzevii",-0.850455883250064,-1.07237256805788,-0.636372119193985,3.67043918638206e-14
"Millerozyma farinosa",-0.912093164816326,-1.05296167317874,-0.76627727444054,2.45530052724215e-30
"Yamadazyma tenuis",-1.05545583553629,-1.16007468222859,-0.951301357510157,1.84606911944917e-47
"Scheffersomyces stipitis",-1.43487194384398,-1.59718035187671,-1.28218162216487,1.18310241800323e-56
"Debaryomyces hansenii",-0.102129027808719,-0.367731136171645,0.155840956326585,0.421410449371693
"Suhomyces tanzawaensis",-1.7195757766653,-1.97774223295457,-1.46917816159392,5.71946311862908e-41
"Babjeviella inositovora",-0.299529425448074,-0.436022910321135,-0.164572086156335,1.40893986550998e-05
"Meyerozyma guilliermondii",-0.596929261249188,-0.792136692980564,-0.389119717637694,3.47508584189305e-07
"Hyphopichia burtonii",-1.13783281228245,-1.38478572877521,-0.90472783992624,3.99851471256853e-22
"Spathaspora passalidarum",-0.476570934276667,-0.5946562731269,-0.356438182199863,9.47805725984445e-14
"Lodderomyces elongisporus",-0.543810866484799,-0.739322434166472,-0.353163971811607,1.86378576416704e-08
"Candida dubliniensis",0.0626121657141553,-0.0818459061141736,0.20370204867359,0.400085911561905
"Candida maltosa",-1.35722207749079,-1.50593308004392,-1.20795082382034,2.04956793600509e-51
"Candida parapsilosis",-0.467520271812038,-0.716691296847703,-0.225494257053788,0.000135332864069218
"Candida orthopsilosis",-1.20107740133592,-1.45322374913311,-0.954205645687401,5.59116132926421e-22
"Candida tropicalis",0.13973435898816,-0.0641527290064128,0.337744876125692,0.179216233528167
"Candida albicans",0.198447116733835,0.00666868142890951,0.403890572440879,0.0422519069159895
"Saccharomycetaceae sp. 'Ashbya aceri'",0.117149699670326,-0.122975318973087,0.338239157662578,0.311040173739854
"[Candida] glabrata",-0.644293854107146,-0.787660135105667,-0.503827150767612,3.05719429658765e-17
"Kazachstania africana",-0.860448293396043,-1.00627845015012,-0.71390655807138,5.95297669671855e-24
"Kazachstania naganishii",0.607393121714637,0.371969579983277,0.858677531529366,2.43905661353918e-07
"Eremothecium gossypii",0.0662809189488586,0.0355034540878131,0.100242596811459,1.33884133362165e-05
"Eremothecium cymbalariae",-1.71463217536226,-2.11438406822421,-1.33018234068972,1.41287142976252e-20
"Eremothecium sinecaudum",-0.449115439747918,-0.75137205239768,-0.172257625194302,0.00122682330097994
"Torulaspora globosa",-0.520163398650471,-0.674310383522582,-0.361264768434792,2.33425059320713e-10
"Torulaspora delbrueckii",-1.51687258184747,-1.81348219102756,-1.23285416248292,1.3769507504223e-26
"Zygotorulaspora mrakii",0.219550186123525,0.014011178706176,0.433341892561907,0.036396112704092
"Pachysolen tannophilus",-0.295115977207288,-0.502257410997344,-0.101970876233001,0.00351041544783809
"Naumovozyma castellii",-0.114584344175063,-0.393327236848266,0.131961804161068,0.358885139947214
"Naumovozyma dairenensis",0.226432617148248,0.0740674747998125,0.375907204776464,0.00396302501250525
"Zygosaccharomyces bailii",-2.94827343577638,-3.22064615418443,-2.5877346659544,1.54597178796112e-34
"Zygosaccharomyces parabailii",-0.0187944846667244,-0.0396901236633493,0.00136007606692476,0.068499772971596
"Zygosaccharomyces rouxii",-0.777251625976648,-1.10265521986204,-0.461874828625744,9.32603316483707e-07
"Vanderwaltozyma polyspora",-0.27705350873206,-0.402985595047823,-0.150154234082453,1.42404820717168e-05
"Lachancea mirantina",0.722773302161709,0.470690944918271,0.970765554525772,7.39579007289562e-08
"Lachancea thermotolerans",-1.77649072704656,-1.98146333387992,-1.57448735891532,1.30157307847915e-51
"Lachancea dasiensis",-1.53520114815721,-1.75575145032924,-1.32710907414279,2.17805396348969e-43
"Lachancea meyersii",0.317605079986897,-0.0532352972485743,0.68477371917671,0.094267764875921
"Lachancea sp. PJ-2012a",0.112549571959689,-0.0992474644495924,0.319016967517987,0.306338418444305
"Lachancea quebecensis",-0.937392160779842,-1.20234367978253,-0.680857278049022,2.17030055564796e-12
"Lachancea fermentati",-0.0716201236864623,-0.218573056444314,0.0571457896436492,0.28871390115349
"Lachancea nothofagi",-0.521543292614155,-0.712137745677846,-0.340372292447342,1.00030607189682e-08
"Kluyveromyces lactis",-1.2933215195027,-1.63416786232266,-0.944973809541191,4.93259220414284e-15
"Kluyveromyces marxianus",-0.346547158878214,-0.527397106873813,-0.159028404174512,0.000209135743910607
