"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Rhizopogon vesiculosus",-0.646286987991483,-0.721650061510304,-0.570862180308946,8.3313843409331e-61,-0.490674661779969,-0.606781011090776,-0.374299752787406,1.63137760943863e-15,-0.435920038750556,-0.569731124822397,-0.301254424436432,2.33511175106519e-10,0.359640411622215,0.160670308854379,0.558001728317294,0.000434770539964494,-1.01794444577029,-1.23397694414611,-0.80416841114157,8.17256673234892e-20,-0.192366201797746,-0.218025516453007,-0.166768232021247,5.04528078495361e-49,-0.422566154069376,-0.522083243119768,-0.323770154988003,1.7349787004751e-16,-0.615316846646603,-0.656564347296589,-0.574245982547707,1.61031453538345e-177
"Schizophyllum commune",0.303532029739627,0.250803468074078,0.356177262568347,1.38368709288564e-28,-0.325053665928863,-0.392180565032419,-0.259012602235226,3.90823594516702e-21,-0.511152823817388,-0.59399209996948,-0.425039603595215,5.19335925855442e-31,0.0837613806849787,-0.0490088388691,0.219816073374931,0.21810686897785,-0.251718865217223,-0.379359334521889,-0.12940393751213,5.13131807138585e-05,0.11162169530769,0.091689286716853,0.13152555804712,4.80320766659883e-28,-0.573739292334098,-0.652010722019109,-0.495499310425836,1.53588013430001e-45,-0.111871071023689,-0.143612726593676,-0.0800433265893812,4.55771260624798e-12
"Amanita muscaria",-0.463289111035696,-0.531457348344885,-0.396551858433451,1.91536307619264e-41,-0.798957488840613,-0.898511962653907,-0.700832719484212,4.12081670615599e-54,0.0685632779913142,-0.0352648850098336,0.171794691904345,0.197462042541624,-0.366597599479191,-0.561005071421905,-0.17591561441909,0.000183054650567146,-0.941098221309465,-1.06805899309571,-0.810184809450187,5.15059763868385e-37,0.0280306609132373,0.000584574848604951,0.0554815583704772,0.0453275496897746,-0.520309243406065,-0.601211068335997,-0.438962543778726,1.78209879875619e-33,-0.561970633213867,-0.600859855089359,-0.523045313597612,3.52832871341654e-166
"Amanita thiersii",-0.309913506523017,-0.352722150022438,-0.267813921808702,1.95487637690676e-47,-0.0107731550759245,-0.0806531848573152,0.0600537367233918,0.762914470118945,-0.360752169717147,-0.43327240456648,-0.28868387373601,9.53735594790396e-21,0.626912856210926,0.484202973991226,0.771809583142785,1.42004650278698e-18,-0.728506829513094,-0.842422974818248,-0.616181637162587,3.33006628347684e-32,0.0131181376445032,-0.00856909440004475,0.0347348424563262,0.235502040796324,-0.0733241196613519,-0.145173254887278,-0.0013593740672386,0.0459284375243042,-0.333501512977645,-0.372343630578798,-0.294789809787394,1.53483172653651e-62
"Hebeloma cylindrosporum",0.0349875302838972,-0.018356338564349,0.0882677052244675,0.197559381102213,-0.201155192329254,-0.279205649897817,-0.122737331672616,6.47020476199666e-07,-0.181723101528088,-0.27025691758433,-0.0950803714362709,4.09311016526352e-05,-0.241143181196728,-0.407267874669784,-0.0693510614456251,0.00721259603791069,-0.39322393760529,-0.599559953914514,-0.186271121686111,0.000163626228263659,0.180440923385576,0.16102826018478,0.199820593806728,5.8192087361439e-73,-0.756115144788457,-0.831882881347716,-0.680710651360662,1.41064080964213e-81,-0.379729902851839,-0.413545163225331,-0.345915381046216,1.19500048813282e-105
"Fistulina hepatica",-0.363113157872772,-0.419730884412614,-0.306657783180534,5.06720694226032e-35,-0.158159667356431,-0.245030541875424,-0.0721398008798088,0.000287649643509847,-0.114737071049538,-0.197992838951303,-0.0315247651003216,0.00715688437436858,-0.490123612161223,-0.6102848055138,-0.371274642219891,6.46278714636802e-15,-1.29156938106169,-1.44738752102666,-1.14144269173902,8.7763779260988e-63,-0.0436241670382861,-0.062402477816767,-0.0248524821554507,5.10099798893842e-06,-0.570531443539236,-0.645028109214837,-0.496975509547674,2.94200864082677e-53,-0.21075344838271,-0.245989153460439,-0.175408299311627,2.34759423991451e-31
"Laccaria bicolor",0.219472324449181,0.174462461651705,0.264347372209942,3.99863799437599e-21,0.31186900775904,0.243396461802071,0.379814330291768,1.40785700029751e-18,0.267891586493526,0.203665962239248,0.333420082513148,1.43915249540935e-15,0.506315927190852,0.367976418885806,0.652536647836778,3.82334382584415e-12,-0.51828777632077,-0.628134912717277,-0.409189884709352,7.14404148665441e-20,0.256108296335005,0.237550084670502,0.274632372955373,3.1719941291965e-156,0.00121273227352143,-0.0790699953821707,0.0801010819215947,0.974950617252644,-0.0495681444090006,-0.0826329259110182,-0.0165714005310186,0.00325488660024609
"Laccaria amethystina",-0.182517858570936,-0.235504758358305,-0.130251729124443,6.18781413767364e-12,0.138307776811384,0.0413998398812893,0.234181600009795,0.00500310640980051,-0.0832341639130208,-0.180052888622876,0.0140765090807707,0.0913534371904152,0.576592950896342,0.411520363890357,0.747537816627871,4.58554332798602e-11,0.087581810478516,-0.0909853329581463,0.258963624263945,0.326712188923368,0.339259039772745,0.318039509183199,0.360488474048369,2.92884297924252e-207,-0.484457415487751,-0.558036168441309,-0.410461186340388,2.89678774336551e-36,-0.407111888621084,-0.44436214451728,-0.369670329881558,1.26801247618407e-97
"Pleurotus ostreatus",-0.0201569670662815,-0.0765150319004031,0.0365092807845408,0.483565345173245,-0.364459060770275,-0.446386159457659,-0.282184235324422,1.43566928369415e-17,-0.278420697845272,-0.346942722774393,-0.209267270779615,6.55566980262295e-15,0.445873670451944,0.330946296992992,0.565334386166928,5.27056378460873e-13,-0.229746057116447,-0.32371936937977,-0.131938869401774,6.37614296951671e-06,-0.108831497658023,-0.128676693778951,-0.0889405643143119,7.11543951205859e-27,-0.351103118356802,-0.428452563070509,-0.27534602570697,1.4114628013018e-19,-0.559821621075951,-0.601188620830978,-0.518487523490458,4.8023397133492e-147
"Coprinopsis cinerea",0.0994921715939494,0.0439718459447248,0.155269763946838,0.00044951612075894,0.248154148921797,0.174003373758152,0.32293736709239,4.98254928479716e-11,0.13402976249741,0.0427833910799208,0.227440561520746,0.00375116925992821,0.158266274316572,0.0192296269869202,0.296290840803231,0.0238651135450254,-0.71790054487075,-0.817170362309074,-0.620383926664475,1.02648376664351e-35,-0.0959151375244445,-0.118594984327583,-0.0732218488930824,1.45111823646947e-16,0.215908489124574,0.145605184988299,0.286586184256437,2.3315690359077e-09,-0.0906202583265104,-0.128764065254293,-0.0523760197395752,3.52759373272885e-06
"Moniliophthora perniciosa",1.13807804142361,1.0702063928924,1.20642913815684,1.15446134918397e-194,0.226280132490179,0.142535981567737,0.310432198679441,1.08939346466337e-07,0.844646173854824,0.727748313165381,0.963359418162997,6.7118088219837e-44,0.367039065085956,0.186482960512744,0.553059890981828,6.69285266586584e-05,-1.25904703896144,-1.41617971659066,-1.09680602504548,1.12281463400732e-38,0.848854006445961,0.816348931443613,0.881363841401761,0,0.689677403900765,0.592805642027779,0.789054194273309,1.14230235273316e-45,0.0386530294922603,-0.001677132819641,0.0789536599010938,0.0604249097546585
"Moniliophthora roreri",-0.357606653656533,-0.40161122039101,-0.313858936415379,1.36359068537305e-54,-0.115767064775442,-0.176332018593602,-0.0558713815367016,0.000156021002567732,0.124887471432548,0.0604155633346934,0.189339021550125,0.000181289409566093,0.265602625052339,0.122946189717433,0.402805907014817,0.000265561849071929,-0.66386768887881,-0.770696813871056,-0.554869335887928,1.04985415021399e-22,0.203313938290659,0.187266487205571,0.219374680912955,5.37616424749836e-134,-0.592227118754524,-0.664363641865114,-0.520516539807823,1.54769721575545e-54,-0.680143588987534,-0.710598750528976,-0.649746453006312,0
"Hypsizygus marmoreus",0.0190548108843556,-0.0358439914747053,0.0739204943424066,0.494979168012923,-0.0736232161717176,-0.147637124692576,-0.000129539823475737,0.0495163799729293,0.281200353555347,0.191213108855051,0.371256255635711,1.42437132545904e-09,0.755718515609208,0.595740128670324,0.918386649415416,3.91117183785786e-19,-0.464104304313002,-0.635951381357514,-0.296838562815948,2.05235652857062e-08,-0.158598864027567,-0.171911134557868,-0.145292635656363,4.68329180795865e-118,-0.293087465246921,-0.365348199389775,-0.220471459886993,7.73283428665963e-15,-0.297441708346287,-0.337578742560345,-0.257350701886132,6.50538040525961e-47
"Termitomyces sp. J132",-0.327764852649637,-0.368622039409697,-0.287119688004967,4.09209268648742e-54,0.173113832019496,0.110810555329149,0.235567029327419,5.6105805794157e-08,-0.192381153567508,-0.265970707213305,-0.11786769013212,4.44845514280666e-07,0.339122426550994,0.206398416283894,0.472134284388074,3.22546916080177e-07,-1.13725228412986,-1.28726470127772,-0.987388591878827,2.82756107823415e-42,0.19938528517175,0.181509301511443,0.217230135674085,5.91871302223491e-105,-0.348608352406776,-0.412934492884118,-0.284386053904885,5.12454375550762e-26,-0.242223055181303,-0.275353863657381,-0.209269068699214,3.2014404616184e-46
"Gymnopus luxurians",-0.0246732393168499,-0.0692752110521458,0.0202311255506155,0.282208100008067,-0.128758805222814,-0.193505974524835,-0.0661564195482806,6.86258816281553e-05,-0.33629623918301,-0.405911280228087,-0.266197160261606,1.61978510072669e-19,0.0496627812555956,-0.0847772615918168,0.188288923737185,0.481301014363599,-0.359024662980918,-0.498886776766886,-0.219824369694461,5.72171939011026e-07,0.0394619118256685,0.0216869839870796,0.0572505357179039,1.34378326993254e-05,-0.279872127226021,-0.346341352026949,-0.214182627627961,6.67509480673521e-17,-0.341151272450858,-0.370942875825389,-0.311456148088796,5.8598427377809e-111
"Lentinula edodes",-0.21294875957557,-0.25815241766094,-0.168612935632373,1.11055058811715e-20,-0.42686656508034,-0.50124942141626,-0.354669647617819,5.25366893199028e-29,-0.00780964420171274,-0.0789462204169229,0.0628099041682817,0.826116834081191,0.0190065064489533,-0.111144275940563,0.150291695443752,0.758870753932464,-0.901720366353978,-1.0368487791983,-0.76673872886816,9.5905513076002e-31,0.00911909528705501,-0.00971187402669822,0.027976631468183,0.341898430015325,0.168551179012435,0.117656225380365,0.220089139658681,2.03664052938023e-10,0.193093518313054,0.166929285401584,0.219279827438528,1.4631925752288e-46
"Cylindrobasidium torrendii",-0.196680689701048,-0.249450080500905,-0.144411563040031,2.17782293222608e-13,-0.170864933835313,-0.249807081162516,-0.0926800545219413,2.61466206901164e-05,0.330678014526955,0.249592018511713,0.410945203298374,4.39371702068578e-15,0.00331874240846967,-0.103489260046907,0.112632869866599,0.959435467390982,-0.916956155901399,-1.04378161367812,-0.792247494529832,3.46660722988828e-36,0.198792144359769,0.177622438840252,0.219925951572898,5.72446980131136e-75,0.122951228133321,0.0463141787179138,0.199257953234349,0.00174950818068484,-0.240468846826408,-0.27811689121122,-0.20284498430185,9.17207643604121e-36
"Armillaria solidipes",0.1397513691394,0.0740173826767621,0.206040543421084,2.85015030565393e-05,-0.0855578423424702,-0.167440148153806,-0.00195634789487729,0.0452833059119116,0.399392627486572,0.298580709175423,0.5002595083951,1.96852098384912e-14,-0.0857073961872518,-0.232996282377232,0.0566244366212686,0.251518099595491,-0.194141071252421,-0.536305850504801,0.0751151613902627,0.168506580797101,0.0108803854136872,-0.0087933717216097,0.0305747090844231,0.277663054156817,-0.494754148396434,-0.564353246064044,-0.424658654980947,1.53844819694805e-40,-0.047232995677753,-0.0852650021308765,-0.00906595973029002,0.0152839894877871
"Armillaria ostoyae",0.0222413958228328,-0.0487636760392665,0.092824010948685,0.537120997143273,0.0414842570357755,-0.0517177602973866,0.133936997702487,0.394743492152556,-0.128238391558106,-0.224742276405289,-0.0336681873611654,0.00806820193998211,0.646461070792167,0.457116256898878,0.844072645220804,2.25372912912219e-11,-0.912367182178554,-1.09750708594028,-0.736568966303714,5.45376455364988e-24,-0.0427880053807228,-0.0696166734442679,-0.0159785160093187,0.00174457594940198,-0.537811160138169,-0.623481200902545,-0.452591901733956,4.57737235207423e-34,-0.253815559650794,-0.291055948951845,-0.216486793216391,6.94501890633957e-40
"Armillaria gallica",-0.255950465344468,-0.301720173001138,-0.210113399128163,3.80059798496455e-27,-0.00724005925344776,-0.0665095065486294,0.0517793326645381,0.810568164613983,-0.0506966872860623,-0.11169478566011,0.010612962942656,0.104866541000103,0.322279133600637,0.21971853246717,0.428583125239914,1.70542840241006e-09,-0.368049191547641,-0.510287338773728,-0.230618309644265,1.65719156639898e-07,0.155980658401097,0.137441427375133,0.174528096251728,1.59989327051275e-60,-0.0817151744940853,-0.147758041320573,-0.0151926105144672,0.0159110606324097,0.0282773927245579,-0.00139256990142322,0.0580616541531317,0.0615024376395888
"Hypholoma sublateritium",0.141190602752253,0.103790738700041,0.178470656656929,1.2038296403174e-13,0.230979234886147,0.168092417675114,0.294138702167435,7.86839860046572e-13,0.120660799836969,0.0603175151905163,0.181527462298395,9.70472940125963e-05,0.459984445791936,0.329755207670955,0.589730518054851,1.88407704534466e-12,-0.474379996523422,-0.575319618805498,-0.375566943946377,3.37949796059024e-18,0.18489340908759,0.164179107200502,0.205609072874435,2.87435492811998e-68,-0.262028416388761,-0.334979146904988,-0.189173650412784,2.54776057112813e-12,-0.164648660944471,-0.196189624195698,-0.132956470281528,8.61150662729388e-24
"Galerina marginata",-0.173145660085255,-0.219335135738101,-0.126975803228757,3.04193203988517e-13,-0.221085584810191,-0.294042226066644,-0.147981566599062,3.96092047660466e-09,-0.358020791155809,-0.429310735385016,-0.285989539626336,8.3405356199874e-21,0.57601136906918,0.434212410305582,0.721524947740486,8.6327556455469e-16,-0.509818363760247,-0.659575800631068,-0.352286342012139,3.63704749969514e-09,0.0777768918753702,0.0575517397207427,0.0979546944439851,4.95881864367282e-14,-0.385348678858252,-0.466978695950569,-0.304597556187515,5.30878021521744e-20,0.0867549265153288,0.0527353897502486,0.120797951165217,6.11390605475723e-07
"Agaricus bisporus",-0.25151473249211,-0.318738481747745,-0.184341139472206,2.15799478586508e-13,-0.189115457691993,-0.285348520184347,-0.092664932697476,0.000126794872850302,-0.370211395024837,-0.473836295642593,-0.266024409738342,9.49840157441108e-12,0.533547456960123,0.353121407418748,0.726839413935806,2.15815931587827e-08,0.448780932466758,0.312859021137958,0.582577576163664,3.62554297409651e-10,-0.0276579395767785,-0.05460348504915,-0.000735038775429954,0.0440657692179534,-0.818525501183525,-0.91823988190002,-0.720365725521126,1.47703674195285e-56,-0.286199162036913,-0.325297995900313,-0.246992938475127,2.71859648959205e-46
"Leucoagaricus sp. SymC.cos",-0.498314891474215,-0.541932161502756,-0.454639497727563,6.19852863807815e-104,-0.291982896394443,-0.363096529115461,-0.220593786538249,4.00795677681833e-15,-0.12394797801054,-0.194935906134502,-0.0553300318236535,0.00041938956009482,0.0970456319663209,-0.00796683785684565,0.208562325677106,0.0662565331780638,-0.779373619493857,-0.895509226027876,-0.668596472338796,1.3531493308529e-30,0.191211506372158,0.174772703132219,0.207649848370668,5.09340714066191e-113,-0.737363258853904,-0.797640185140417,-0.676716193819345,8.3163212726224e-103,-0.59720015699585,-0.628363796743817,-0.566097302342624,4.90349471002632e-287
"Protomyces lactucaedebilis",0.386398774004528,0.264704398621443,0.511507114184751,2.09986671061554e-10,0.805533737820314,0.648946929968134,0.968805792064201,5.94102258391346e-26,-0.212859293701864,-0.386796130509278,-0.0389765237820566,0.0162043851195611,-1.06968654074343,-1.35350085368954,-0.799913762360731,3.23965360363264e-14,-1.17589239788557,-1.44970640411518,-0.904271700648953,8.17969981426688e-16,-0.154981229947308,-0.207306363363503,-0.102700512276571,5.91595215516404e-09,-0.05550297617536,-0.186660671150016,0.0742920294077512,0.406410179983919,-0.43594570758979,-0.510902288982687,-0.361002239432287,2.66676940332133e-29
"Neolecta irregularis",-0.555354503749178,-0.623126665628874,-0.48785791059083,7.07491743371324e-57,0.15981935042141,0.0457209848752159,0.274271502705115,0.00636681190603542,-0.00989014034532233,-0.114972103359451,0.0933114989474263,0.853044663691206,0.519143562978922,0.273576993025836,0.77770940823355,2.98039900917855e-05,-0.879172185528246,-1.03399765571615,-0.725098248029488,1.82713875977025e-25,0.133360674593199,0.104653555817605,0.16194347494642,1.23032366365467e-19,-0.723009803122949,-0.808224495224843,-0.637578320531483,3.28008698633986e-56,-0.489666835787919,-0.533468361879695,-0.445973100371754,3.85301446956195e-105
"Saitoella complicata",-0.649507162473667,-0.733988723808409,-0.565136641597993,1.85143728347978e-49,0.00681422860487585,-0.116703781190559,0.134126651924634,0.918620254921469,-0.294960311483888,-0.388398126517127,-0.199636758094958,1.75211150187258e-09,1.12415072081565,0.894260829370121,1.35235645914247,2.3594230309831e-19,-0.223695526635904,-0.551042049218416,0.0578550034997914,0.123179876595555,0.439903595519999,0.407540043349804,0.472153621656869,1.54917485845887e-151,0.199871213040828,0.137262727195451,0.262249191713331,7.03006329757452e-10,0.502666344078677,0.464929363135169,0.540306825410334,2.57283262329386e-141
