Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated Homo_sapiens pair1	decontaminated Homo_sapiens pair2	decontaminated Homo_sapiens orphan1	decontaminated Homo_sapiens orphan2	final pair1	final pair2	final orphan1	final orphan2
S6_033	37681015.0	37681015.0	33649299.0	33649299.0	1367046.0	1264792.0	33438536.0	33438536.0	1364938.0	1255692.0	33438536.0	33438536.0	1364938.0	1255692.0
S6_035	37815665.0	37815665.0	33791844.0	33791844.0	1324471.0	1214734.0	33766610.0	33766610.0	1331883.0	1213785.0	33766610.0	33766610.0	1331883.0	1213785.0
SBJ01C	21057139.0	21057139.0	17344885.0	17344885.0	1913131.0	811032.0	17344884.0	17344884.0	1913131.0	811033.0	17344884.0	17344884.0	1913131.0	811033.0
SBJ02C	21061322.0	21061322.0	17411019.0	17411019.0	1811388.0	861269.0	17411018.0	17411018.0	1811389.0	861269.0	17411018.0	17411018.0	1811389.0	861269.0
SBJ03H	30051257.0	30051257.0	25841601.0	25841601.0	2217373.0	934574.0	25841601.0	25841601.0	2217373.0	934574.0	25841601.0	25841601.0	2217373.0	934574.0
SBJ04C	17414743.0	17414743.0	14697130.0	14697130.0	1496752.0	554562.0	14697130.0	14697130.0	1496752.0	554562.0	14697130.0	14697130.0	1496752.0	554562.0
SBJ05C	21750526.0	21750526.0	18567399.0	18567399.0	1671212.0	721469.0	18567398.0	18567398.0	1671213.0	721469.0	18567398.0	18567398.0	1671213.0	721469.0
SBJ06C	29208135.0	29208135.0	24815044.0	24815044.0	2249893.0	1036035.0	24815044.0	24815044.0	2249893.0	1036035.0	24815044.0	24815044.0	2249893.0	1036035.0
SBJ07C	29232742.0	29232742.0	24182225.0	24182225.0	2830774.0	984578.0	24182224.0	24182224.0	2830773.0	984579.0	24182224.0	24182224.0	2830773.0	984579.0
SBJ10C	23875829.0	23875829.0	19688297.0	19688297.0	2381176.0	783402.0	19688295.0	19688295.0	2381177.0	783403.0	19688295.0	19688295.0	2381177.0	783403.0
SBJ11C	23386617.0	23386617.0	19073596.0	19073596.0	2301828.0	859305.0	19073595.0	19073595.0	2301828.0	859306.0	19073595.0	19073595.0	2301828.0	859306.0
SBJ12C	19079349.0	19079349.0	16399727.0	16399727.0	1226899.0	742305.0	16399724.0	16399724.0	1226899.0	742307.0	16399724.0	16399724.0	1226899.0	742307.0
SBJ16H	21283739.0	21283739.0	17709050.0	17709050.0	1676092.0	908085.0	17709050.0	17709050.0	1676092.0	908085.0	17709050.0	17709050.0	1676092.0	908085.0
SBJ17H	35522909.0	35522909.0	30010470.0	30010470.0	2539857.0	1444444.0	30010470.0	30010470.0	2539857.0	1444444.0	30010470.0	30010470.0	2539857.0	1444444.0
SBJ18H	13249683.0	13249683.0	11100170.0	11100170.0	1022939.0	534792.0	11100165.0	11100165.0	1022940.0	534795.0	11100165.0	11100165.0	1022940.0	534795.0
SBJ20C	31279186.0	31279186.0	25610755.0	25610755.0	2758911.0	1343008.0	25610754.0	25610754.0	2758912.0	1343008.0	25610754.0	25610754.0	2758912.0	1343008.0
SBJ21H	17622946.0	17622946.0	14955755.0	14955755.0	1189041.0	747150.0	14955754.0	14955754.0	1189042.0	747150.0	14955754.0	14955754.0	1189042.0	747150.0
SBJ22C	11359926.0	11359926.0	9552712.0	9552712.0	797586.0	501302.0	9552712.0	9552712.0	797586.0	501302.0	9552712.0	9552712.0	797586.0	501302.0
SBJ24H	17724143.0	17724143.0	14742645.0	14742645.0	1440616.0	725270.0	14742645.0	14742645.0	1440615.0	725270.0	14742645.0	14742645.0	1440615.0	725270.0
SBJ25C	15169898.0	15169898.0	12466453.0	12466453.0	951281.0	977886.0	12466449.0	12466449.0	951283.0	977886.0	12466449.0	12466449.0	951283.0	977886.0
SBJ26C	19929853.0	19929853.0	16881988.0	16881988.0	1426726.0	771638.0	16881988.0	16881988.0	1426726.0	771638.0	16881988.0	16881988.0	1426726.0	771638.0
SBJ27C	17661211.0	17661211.0	14519052.0	14519052.0	1300623.0	948846.0	14519051.0	14519051.0	1300621.0	948847.0	14519051.0	14519051.0	1300621.0	948847.0
SBJ29C	15588630.0	15588630.0	12935382.0	12935382.0	1082493.0	804120.0	12935381.0	12935381.0	1082494.0	804120.0	12935381.0	12935381.0	1082494.0	804120.0
SBJ31C	6347200.0	6347200.0	5275853.0	5275853.0	470097.0	299353.0	5275853.0	5275853.0	470097.0	299353.0	5275853.0	5275853.0	470097.0	299353.0
SBJ32C	15277334.0	15277334.0	12692051.0	12692051.0	1178579.0	685895.0	12692051.0	12692051.0	1178579.0	685895.0	12692051.0	12692051.0	1178579.0	685895.0
SBJ33C	19867836.0	19867836.0	16652515.0	16652515.0	1454854.0	859367.0	16652515.0	16652515.0	1454853.0	859367.0	16652515.0	16652515.0	1454853.0	859367.0
SBJ34H	18485503.0	18485503.0	15577112.0	15577112.0	1369293.0	736524.0	15577110.0	15577110.0	1369292.0	736526.0	15577110.0	15577110.0	1369292.0	736526.0
SBJ35C	20527122.0	20527122.0	17340843.0	17340843.0	1368701.0	947881.0	17340843.0	17340843.0	1368701.0	947881.0	17340843.0	17340843.0	1368701.0	947881.0
SBJ36C	15326373.0	15326373.0	12886255.0	12886255.0	1031922.0	721556.0	12886254.0	12886254.0	1031923.0	721556.0	12886254.0	12886254.0	1031923.0	721556.0
SBJ37H	5068191.0	5068191.0	4313447.0	4313447.0	322625.0	228407.0	4313446.0	4313446.0	322625.0	228408.0	4313446.0	4313446.0	322625.0	228408.0
SBJ39C	14520347.0	14520347.0	12264146.0	12264146.0	996539.0	640696.0	12264145.0	12264145.0	996539.0	640697.0	12264145.0	12264145.0	996539.0	640697.0
SBJ40C	16892982.0	16892982.0	14092193.0	14092193.0	1280533.0	744465.0	14092191.0	14092191.0	1280534.0	744466.0	14092191.0	14092191.0	1280534.0	744466.0
SBJ42C	28622410.0	28622410.0	23187877.0	23187877.0	2720965.0	1190614.0	23187877.0	23187877.0	2720965.0	1190614.0	23187877.0	23187877.0	2720965.0	1190614.0
SBJ45H	44585494.0	44585494.0	37448891.0	37448891.0	3206928.0	1939834.0	37448890.0	37448890.0	3206928.0	1939835.0	37448890.0	37448890.0	3206928.0	1939835.0
SBJ46H	21973515.0	21973515.0	18077009.0	18077009.0	1900074.0	890100.0	18077009.0	18077009.0	1900074.0	890100.0	18077009.0	18077009.0	1900074.0	890100.0
SBJ47C	16158798.0	16158798.0	13055931.0	13055931.0	1333933.0	894082.0	13055931.0	13055931.0	1333933.0	894082.0	13055931.0	13055931.0	1333933.0	894082.0
SBJ49C	22411531.0	22411531.0	17148761.0	17148761.0	3185175.0	723204.0	17148760.0	17148760.0	3185176.0	723204.0	17148760.0	17148760.0	3185176.0	723204.0
SBJ50C	26450411.0	26450411.0	20324999.0	20324999.0	3536890.0	1003681.0	20324996.0	20324996.0	3536890.0	1003682.0	20324996.0	20324996.0	3536890.0	1003682.0
SBJ51C	11693451.0	11693451.0	9192276.0	9192276.0	1463791.0	405055.0	9192275.0	9192275.0	1463792.0	405055.0	9192275.0	9192275.0	1463792.0	405055.0
SBJ52C	14950298.0	14950298.0	11290739.0	11290739.0	2137500.0	562142.0	11290739.0	11290739.0	2137500.0	562142.0	11290739.0	11290739.0	2137500.0	562142.0
SBJ53C	21943135.0	21943135.0	17477378.0	17477378.0	2535003.0	750983.0	17477377.0	17477377.0	2535003.0	750984.0	17477377.0	17477377.0	2535003.0	750984.0
SBJ55C	16918618.0	16918618.0	13613182.0	13613182.0	1819755.0	611126.0	13613182.0	13613182.0	1819755.0	611126.0	13613182.0	13613182.0	1819755.0	611126.0
SBJ57H	20829102.0	20829102.0	16464110.0	16464110.0	2411540.0	806284.0	16464110.0	16464110.0	2411540.0	806284.0	16464110.0	16464110.0	2411540.0	806284.0
SBJ60H	51537802.0	51537802.0	42838776.0	42838776.0	4763333.0	1713824.0	42838776.0	42838776.0	4763333.0	1713824.0	42838776.0	42838776.0	4763333.0	1713824.0
SBJ61C	30201578.0	30201578.0	24786274.0	24786274.0	3002890.0	1023845.0	24786273.0	24786273.0	3002891.0	1023845.0	24786273.0	24786273.0	3002891.0	1023845.0
SBJ63H	40561845.0	40561845.0	32360150.0	32360150.0	4580696.0	1462281.0	32360150.0	32360150.0	4580696.0	1462281.0	32360150.0	32360150.0	4580696.0	1462281.0
SBJ64C	35725329.0	35725329.0	27509810.0	27509810.0	4818969.0	1267595.0	27509810.0	27509810.0	4818969.0	1267595.0	27509810.0	27509810.0	4818969.0	1267595.0
SBJ65H	19492148.0	19492148.0	15660226.0	15660226.0	2194248.0	653481.0	15660226.0	15660226.0	2194248.0	653481.0	15660226.0	15660226.0	2194248.0	653481.0
SBJ67H	19375583.0	19375583.0	15010302.0	15010302.0	2281434.0	840068.0	15010301.0	15010301.0	2281433.0	840069.0	15010301.0	15010301.0	2281433.0	840069.0
SBJ68H	10471460.0	10471460.0	8281081.0	8281081.0	1100527.0	457955.0	8281080.0	8281080.0	1100528.0	457955.0	8281080.0	8281080.0	1100528.0	457955.0
SBJ69H	16002641.0	16002641.0	12672565.0	12672565.0	1763847.0	613247.0	12672565.0	12672565.0	1763847.0	613247.0	12672565.0	12672565.0	1763847.0	613247.0
SBJ73H	23114201.0	23114201.0	18128221.0	18128221.0	1876595.0	1585592.0	18128221.0	18128221.0	1876595.0	1585592.0	18128221.0	18128221.0	1876595.0	1585592.0
SBJ74H	14405150.0	14405150.0	11303273.0	11303273.0	1528660.0	652156.0	11303273.0	11303273.0	1528660.0	652156.0	11303273.0	11303273.0	1528660.0	652156.0
SBJ75H	11396313.0	11396313.0	8884639.0	8884639.0	1283349.0	498422.0	8884639.0	8884639.0	1283349.0	498422.0	8884639.0	8884639.0	1283349.0	498422.0
SBJ77H	13235912.0	13235912.0	10455256.0	10455256.0	1374976.0	607767.0	10455256.0	10455256.0	1374975.0	607767.0	10455256.0	10455256.0	1374975.0	607767.0
SBJ78H	11297070.0	11297070.0	9066696.0	9066696.0	1142490.0	453320.0	9066695.0	9066695.0	1142491.0	453320.0	9066695.0	9066695.0	1142491.0	453320.0
SBJ79H	16900543.0	16900543.0	13556064.0	13556064.0	1722315.0	698114.0	13556064.0	13556064.0	1722315.0	698114.0	13556064.0	13556064.0	1722315.0	698114.0
SBJ80H	12408669.0	12408669.0	9859055.0	9859055.0	1295879.0	510362.0	9859055.0	9859055.0	1295879.0	510362.0	9859055.0	9859055.0	1295879.0	510362.0
SBJ81H	27377622.0	27377622.0	21608776.0	21608776.0	3012483.0	1133086.0	21608776.0	21608776.0	3012483.0	1133086.0	21608776.0	21608776.0	3012483.0	1133086.0
SBJ82H	18171212.0	18171212.0	14723211.0	14723211.0	1779233.0	696845.0	14723211.0	14723211.0	1779233.0	696845.0	14723211.0	14723211.0	1779233.0	696845.0
SBJ83H	11992292.0	11992292.0	9711320.0	9711320.0	1141373.0	486905.0	9711320.0	9711320.0	1141373.0	486905.0	9711320.0	9711320.0	1141373.0	486905.0
SBJ84H	18771174.0	18771174.0	15403799.0	15403799.0	1625340.0	784193.0	15403797.0	15403797.0	1625340.0	784195.0	15403797.0	15403797.0	1625340.0	784195.0
SID31004	20056458.0	20056458.0	14242893.0	14242893.0	2889823.0	811582.0	14242057.0	14242057.0	2890064.0	811839.0	14242057.0	14242057.0	2890064.0	811839.0
SID31009	32474886.0	32474886.0	25717253.0	25717253.0	3075149.0	1136204.0	25715857.0	25715857.0	3075478.0	1136616.0	25715857.0	25715857.0	3075478.0	1136616.0
SID31021	29839288.0	29839288.0	24052862.0	24052862.0	2866457.0	985328.0	24050821.0	24050821.0	2866852.0	985859.0	24050821.0	24050821.0	2866852.0	985859.0
SID31030	24748494.0	24748494.0	20078909.0	20078909.0	2220741.0	790856.0	20077842.0	20077842.0	2221078.0	791214.0	20077842.0	20077842.0	2221078.0	791214.0
SID31071	25513317.0	25513317.0	20556767.0	20556767.0	2561757.0	764952.0	20556182.0	20556182.0	2561820.0	765068.0	20556182.0	20556182.0	2561820.0	765068.0
SID31112	24762672.0	24762672.0	19544304.0	19544304.0	2649421.0	760486.0	19543364.0	19543364.0	2649727.0	760829.0	19543364.0	19543364.0	2649727.0	760829.0
SID31129	19835598.0	19835598.0	16649061.0	16649061.0	1705686.0	518300.0	16648177.0	16648177.0	1705809.0	518484.0	16648177.0	16648177.0	1705809.0	518484.0
SID31137	32109723.0	32109723.0	26588300.0	26588300.0	2681582.0	873046.0	26588071.0	26588071.0	2681648.0	873139.0	26588071.0	26588071.0	2681648.0	873139.0
SID31159	26382550.0	26382550.0	19182905.0	19182905.0	3350991.0	1147747.0	19176632.0	19176632.0	3352309.0	1149444.0	19176632.0	19176632.0	3352309.0	1149444.0
SID31160	24050022.0	24050022.0	19602971.0	19602971.0	2135419.0	759109.0	19601426.0	19601426.0	2135798.0	759479.0	19601426.0	19601426.0	2135798.0	759479.0
SID31188	25837477.0	25837477.0	18718973.0	18718973.0	3462466.0	1111382.0	18715470.0	18715470.0	3463686.0	1112640.0	18715470.0	18715470.0	3463686.0	1112640.0
SID31219	21177564.0	21177564.0	17411489.0	17411489.0	1752836.0	739233.0	17411117.0	17411117.0	1752925.0	739358.0	17411117.0	17411117.0	1752925.0	739358.0
SID31223	25516040.0	25516040.0	19856244.0	19856244.0	2547171.0	1258858.0	19850255.0	19850255.0	2548774.0	1260736.0	19850255.0	19850255.0	2548774.0	1260736.0
SID31232	24213175.0	24213175.0	19306566.0	19306566.0	2418571.0	813481.0	19306338.0	19306338.0	2418647.0	813557.0	19306338.0	19306338.0	2418647.0	813557.0
SID31233	30352133.0	30352133.0	25348304.0	25348304.0	2317049.0	871172.0	25347692.0	25347692.0	2317185.0	871344.0	25347692.0	25347692.0	2317185.0	871344.0
SID31236	22844950.0	22844950.0	18909609.0	18909609.0	2002721.0	715562.0	18908564.0	18908564.0	2002931.0	715797.0	18908564.0	18908564.0	2002931.0	715797.0
SID31237	26617685.0	26617685.0	19978164.0	19978164.0	3281699.0	972588.0	19977422.0	19977422.0	3281928.0	972837.0	19977422.0	19977422.0	3281928.0	972837.0
SID31256	27200088.0	27200088.0	20362549.0	20362549.0	3301208.0	1074628.0	20361502.0	20361502.0	3301379.0	1074924.0	20361502.0	20361502.0	3301379.0	1074924.0
SID31267	25384083.0	25384083.0	20374797.0	20374797.0	2606388.0	767988.0	20374459.0	20374459.0	2606449.0	768066.0	20374459.0	20374459.0	2606449.0	768066.0
SID31275	21724739.0	21724739.0	17217060.0	17217060.0	2181996.0	771051.0	17212067.0	17212067.0	2182855.0	771844.0	17212067.0	17212067.0	2182855.0	771844.0
SID31276	23424383.0	23424383.0	18281045.0	18281045.0	2520042.0	834881.0	18278294.0	18278294.0	2520824.0	835862.0	18278294.0	18278294.0	2520824.0	835862.0
SID31282	28420748.0	28420748.0	23375183.0	23375183.0	2405188.0	855546.0	23375104.0	23375104.0	2405212.0	855572.0	23375104.0	23375104.0	2405212.0	855572.0
SID31285	29927254.0	29927254.0	21572015.0	21572015.0	4193334.0	1315779.0	21564948.0	21564948.0	4195477.0	1317924.0	21564948.0	21564948.0	4195477.0	1317924.0
SID31300	28603351.0	28603351.0	22515733.0	22515733.0	2905846.0	1173965.0	22514571.0	22514571.0	2906065.0	1174236.0	22514571.0	22514571.0	2906065.0	1174236.0
SID31328	28854500.0	28854500.0	21898833.0	21898833.0	3286653.0	1204258.0	21898691.0	21898691.0	3286684.0	1204290.0	21898691.0	21898691.0	3286684.0	1204290.0
SID31333	27980088.0	27980088.0	22445100.0	22445100.0	2663466.0	1003751.0	22444888.0	22444888.0	2663538.0	1003820.0	22444888.0	22444888.0	2663538.0	1003820.0
SID31337	20260031.0	20260031.0	15602940.0	15602940.0	2111769.0	822166.0	15602707.0	15602707.0	2111812.0	822226.0	15602707.0	15602707.0	2111812.0	822226.0
SID31343	22703007.0	22703007.0	18156706.0	18156706.0	2381038.0	714056.0	18156638.0	18156638.0	2381050.0	714068.0	18156638.0	18156638.0	2381050.0	714068.0
SID31360	26484125.0	26484125.0	22409358.0	22409358.0	2074004.0	762395.0	22409022.0	22409022.0	2074060.0	762494.0	22409022.0	22409022.0	2074060.0	762494.0
SID31367	31308192.0	31308192.0	24326081.0	24326081.0	3201835.0	1427403.0	24325678.0	24325678.0	3201944.0	1427535.0	24325678.0	24325678.0	3201944.0	1427535.0
SID31379	31034101.0	31034101.0	24938460.0	24938460.0	3003653.0	982242.0	24937913.0	24937913.0	3003760.0	982364.0	24937913.0	24937913.0	3003760.0	982364.0
SID31398	29934929.0	29934929.0	23427979.0	23427979.0	3070149.0	1116619.0	23427750.0	23427750.0	3070181.0	1116717.0	23427750.0	23427750.0	3070181.0	1116717.0
SID31416	29365450.0	29365450.0	23483643.0	23483643.0	2620496.0	1030735.0	23482685.0	23482685.0	2620632.0	1030927.0	23482685.0	23482685.0	2620632.0	1030927.0
SID31424	33467260.0	33467260.0	25103009.0	25103009.0	3100451.0	2746144.0	25102542.0	25102542.0	3100531.0	2746323.0	25102542.0	25102542.0	3100531.0	2746323.0
SID31428	29307692.0	29307692.0	21469231.0	21469231.0	3277656.0	1965049.0	21468751.0	21468751.0	3277791.0	1965210.0	21468751.0	21468751.0	3277791.0	1965210.0
SID31431	19688087.0	19688087.0	15737165.0	15737165.0	1839629.0	696223.0	15736330.0	15736330.0	1839806.0	696453.0	15736330.0	15736330.0	1839806.0	696453.0
SID31446	31580158.0	31580158.0	23892795.0	23892795.0	3694364.0	1295032.0	23892091.0	23892091.0	3694538.0	1295281.0	23892091.0	23892091.0	3694538.0	1295281.0
SID31449	33080606.0	33080606.0	27377685.0	27377685.0	2502294.0	1077980.0	27377198.0	27377198.0	2502435.0	1078150.0	27377198.0	27377198.0	2502435.0	1078150.0
SID31450	19512735.0	19512735.0	13438065.0	13438065.0	3087193.0	791807.0	13434153.0	13434153.0	3088163.0	793185.0	13434153.0	13434153.0	3088163.0	793185.0
SID31452	25741116.0	25741116.0	19511008.0	19511008.0	3067125.0	1029958.0	19505514.0	19505514.0	3068158.0	1030997.0	19505514.0	19505514.0	3068158.0	1030997.0
SID31455	24247347.0	24247347.0	19443049.0	19443049.0	2693456.0	701819.0	19442847.0	19442847.0	2693543.0	701883.0	19442847.0	19442847.0	2693543.0	701883.0
SID31477	29200249.0	29200249.0	24237123.0	24237123.0	2501936.0	932554.0	24236558.0	24236558.0	2502052.0	932685.0	24236558.0	24236558.0	2502052.0	932685.0
SID31489	23261680.0	23261680.0	17470680.0	17470680.0	2925391.0	863232.0	17470088.0	17470088.0	2925525.0	863409.0	17470088.0	17470088.0	2925525.0	863409.0
SID31493	29363386.0	29363386.0	22692993.0	22692993.0	3150335.0	1130211.0	22692778.0	22692778.0	3150385.0	1130267.0	22692778.0	22692778.0	3150385.0	1130267.0
SID31501	39170675.0	39170675.0	30591874.0	30591874.0	3447103.0	2641579.0	30591279.0	30591279.0	3447179.0	2641739.0	30591279.0	30591279.0	3447179.0	2641739.0
SID31512	23763998.0	23763998.0	19907528.0	19907528.0	2066543.0	660323.0	19903189.0	19903189.0	2067386.0	661167.0	19903189.0	19903189.0	2067386.0	661167.0
SID31519	23118858.0	23118858.0	18206000.0	18206000.0	2523194.0	787908.0	18203415.0	18203415.0	2523962.0	788635.0	18203415.0	18203415.0	2523962.0	788635.0
SID31537	24414011.0	24414011.0	16583613.0	16583613.0	3064960.0	2017303.0	16583025.0	16583025.0	3065082.0	2017444.0	16583025.0	16583025.0	3065082.0	2017444.0
SID31549	27886772.0	27886772.0	21646805.0	21646805.0	2900744.0	1240852.0	21641938.0	21641938.0	2902250.0	1242253.0	21641938.0	21641938.0	2902250.0	1242253.0
SID31557	27144355.0	27144355.0	22023962.0	22023962.0	2664123.0	750086.0	22022814.0	22022814.0	2664392.0	750364.0	22022814.0	22022814.0	2664392.0	750364.0
SID31582	25258683.0	25258683.0	20393815.0	20393815.0	2181309.0	925481.0	20391541.0	20391541.0	2181624.0	925874.0	20391541.0	20391541.0	2181624.0	925874.0
SID31600	21976389.0	21976389.0	14915868.0	14915868.0	3342107.0	1052189.0	14915711.0	14915711.0	3342129.0	1052235.0	14915711.0	14915711.0	3342129.0	1052235.0
SID31637	21517664.0	21517664.0	16724737.0	16724737.0	2450059.0	670618.0	16724680.0	16724680.0	2450076.0	670639.0	16724680.0	16724680.0	2450076.0	670639.0
SID31685	24446743.0	24446743.0	18195586.0	18195586.0	3046760.0	1048302.0	18194721.0	18194721.0	3046951.0	1048518.0	18194721.0	18194721.0	3046951.0	1048518.0
SID31700	32818713.0	32818713.0	27415858.0	27415858.0	2375361.0	1239343.0	27415311.0	27415311.0	2375460.0	1239448.0	27415311.0	27415311.0	2375460.0	1239448.0
SID31705	29190565.0	29190565.0	21121214.0	21121214.0	2954729.0	2592409.0	21120904.0	21120904.0	2954783.0	2592551.0	21120904.0	21120904.0	2954783.0	2592551.0
SID31711	25549375.0	25549375.0	20843437.0	20843437.0	2413260.0	701054.0	20843229.0	20843229.0	2413334.0	701142.0	20843229.0	20843229.0	2413334.0	701142.0
SID31714	29099906.0	29099906.0	23387191.0	23387191.0	2941569.0	801940.0	23386562.0	23386562.0	2941706.0	802145.0	23386562.0	23386562.0	2941706.0	802145.0
SID31723	24787138.0	24787138.0	20329859.0	20329859.0	2193753.0	745224.0	20327705.0	20327705.0	2194125.0	745733.0	20327705.0	20327705.0	2194125.0	745733.0
SID31749	29786700.0	29786700.0	23305088.0	23305088.0	2974234.0	1326191.0	23304221.0	23304221.0	2974409.0	1326341.0	23304221.0	23304221.0	2974409.0	1326341.0
SID31750	27165858.0	27165858.0	21142541.0	21142541.0	3067387.0	939544.0	21141309.0	21141309.0	3067583.0	939716.0	21141309.0	21141309.0	3067583.0	939716.0
SID31766	19453783.0	19453783.0	16220475.0	16220475.0	1568207.0	568530.0	16220332.0	16220332.0	1568247.0	568556.0	16220332.0	16220332.0	1568247.0	568556.0
SID31865	19520755.0	19520755.0	15841758.0	15841758.0	1555709.0	872794.0	15829695.0	15829695.0	1559008.0	876423.0	15829695.0	15829695.0	1559008.0	876423.0
SID31866	31222562.0	31222562.0	23224432.0	23224432.0	3437063.0	1748523.0	23202408.0	23202408.0	3442692.0	1754649.0	23202408.0	23202408.0	3442692.0	1754649.0
SID31868	22124801.0	22124801.0	16577045.0	16577045.0	2702697.0	950991.0	16575113.0	16575113.0	2703202.0	951641.0	16575113.0	16575113.0	2703202.0	951641.0
SID31870	29360386.0	29360386.0	22747178.0	22747178.0	3308079.0	983088.0	22744908.0	22744908.0	3308635.0	983834.0	22744908.0	22744908.0	3308635.0	983834.0
SID31871	32431127.0	32431127.0	24030768.0	24030768.0	4148628.0	1253333.0	24029671.0	24029671.0	4149053.0	1253736.0	24029671.0	24029671.0	4149053.0	1253736.0
SID31872	27671795.0	27671795.0	20179321.0	20179321.0	3718866.0	1167574.0	20178274.0	20178274.0	3719175.0	1167869.0	20178274.0	20178274.0	3719175.0	1167869.0
SID31873	27911137.0	27911137.0	19675994.0	19675994.0	3980558.0	1235829.0	19666341.0	19666341.0	3982593.0	1238511.0	19666341.0	19666341.0	3982593.0	1238511.0
SID31874	30227502.0	30227502.0	22848228.0	22848228.0	3404760.0	1478301.0	22801477.0	22801477.0	3415710.0	1490543.0	22801477.0	22801477.0	3415710.0	1490543.0
SID31875	29991991.0	29991991.0	21357071.0	21357071.0	4169142.0	1310191.0	21356599.0	21356599.0	4169269.0	1310337.0	21356599.0	21356599.0	4169269.0	1310337.0
SID31876	28686450.0	28686450.0	22000097.0	22000097.0	3216920.0	1238633.0	21999292.0	21999292.0	3217154.0	1238946.0	21999292.0	21999292.0	3217154.0	1238946.0
SID31877	27061552.0	27061552.0	20186335.0	20186335.0	3105121.0	1406704.0	20185942.0	20185942.0	3105221.0	1406835.0	20185942.0	20185942.0	3105221.0	1406835.0
SID31878	25170549.0	25170549.0	15735997.0	15735997.0	3992994.0	2146033.0	15693643.0	15693643.0	4002396.0	2158464.0	15693643.0	15693643.0	4002396.0	2158464.0
SID31879	27416746.0	27416746.0	19403372.0	19403372.0	4007234.0	1159497.0	19402793.0	19402793.0	4007363.0	1159652.0	19402793.0	19402793.0	4007363.0	1159652.0
