"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Puccinia coronata",0.961870416302507,0.939344549790399,0.984900569907267,1.02286627396106,0.988125177580691,1.05916259443068,1.05164895880122,1.01184254196016,1.09350141628036,1.45785043340754,1.40457288553279,1.51141161402717,0.421182321553159,0.40309055539499,0.439572484725934,1.17593261485956,1.16209976478614,1.19004442436729,1.08171808887618,1.05522069510726,1.10858435625878,1.16479371857719,1.1415048919679,1.18848005260543
"Puccinia striiformis",1.40520560822694,1.35095506546829,1.4623086159645,1.33997691656003,1.26513242343025,1.42130597955833,1.13159242908541,1.07727192923208,1.18990287638542,1.1722758265685,1.11869062994214,1.22853660689185,0.813325039985074,0.760654731225084,0.871214788446699,1.19168787378383,1.17674755199813,1.2069881065917,2.46740479536696,2.35142051084078,2.58541026056456,1.35793025774308,1.32369511494077,1.39302917818345
"Puccinia graminis",1.05352480477499,1.01924111323369,1.089230857,1.00322616146361,0.96290431579095,1.04611049011819,1.07498212071014,1.02780932371646,1.12543078403032,1.43691216248381,1.37993699328986,1.49726791630072,0.586162920377375,0.557373905761957,0.616157365316376,1.14302935293595,1.13010299108204,1.15620173311633,1.22416390916283,1.19043279479509,1.25842739003749,1.11417146271363,1.09170933324802,1.13714729877163
"Puccinia sorghi",1.11029156651313,1.06883647516138,1.15262349874764,1.30975010528183,1.25384133011891,1.36905829231906,1.39291875129916,1.33524793313152,1.45312757596652,1.96524571758451,1.88540771363939,2.04999799731257,0.602460748340413,0.569948632608063,0.636424861849267,1.27896034964343,1.26191257841277,1.2962213600433,0.87010213412324,0.846199676448387,0.894610628478264,0.903224790017796,0.883026235517949,0.923882400511546
"Malassezia globosa",1.23511958848747,1.17255550296817,1.29998115453703,3.50004092275341,3.25003784968356,3.81251982712853,1.29168752399504,1.20832717309315,1.38534562621166,1.7857058878593,1.66672301686468,1.88748236765459,1.59998726436844,1.45230826110405,1.74997664420333,2.99995459770355,2.81446094090222,3.04000734763293,4.94282952547908,4.63826886065168,5.25557600934974,2.77770229472446,2.62503528690229,2.99997306022236
"Malassezia restricta",1.83326907772104,1.68754159927818,2.00001927144393,1.30464589983832,1.20144252984736,1.44207535225547,0.904741295822497,0.82146015011078,1.00232343114841,2.07412514910243,1.90327801477363,2.26212594946566,1.5555404618316,1.30003522486358,1.91916856534269,1.68331323637528,1.63538860218857,1.73996478093747,2.23081447741959,2.0873481943505,2.3785693729595,2.80768188987581,2.64739602685308,3.00005572195028
"Malassezia sympodialis",2.28328478588948,2.15547806971326,2.43333416787785,2.13055230843419,1.99997006318745,2.29997479267384,2.1750153079904,2.00179017399197,2.40281605900885,3.37505655317502,3.11104794236497,3.64290261902805,1.46670263134589,1.30502913354368,1.63995865555358,2.00002241124068,1.96669901888086,2.02495512126492,1.5416925780662,1.46428872293118,1.63178531269014,1.74997004100467,1.6796684297184,1.81227810408095
"Malassezia vespertilionis",1.52088669336966,1.45835240219578,1.58330087637193,1.60008756678315,1.52086571052242,1.69235147786536,1.07495228261747,1.00812554901153,1.14014990462247,1.14285238561166,1.08337965287567,1.19161217724668,0.80958933325681,0.749972077522253,0.875015545766799,2.24997763271531,2.17118547267788,2.312500129616,1.84133134905398,1.75000883369136,1.94165768890843,1.50000668396959,1.44161892844762,1.54910157118929
"Tilletiaria anomala",1.57718542194688,1.51475292468297,1.63882082055917,1.14994932774357,1.08889368735772,1.20826417109472,1.25877631484568,1.19435692728086,1.32689686601365,1.69047618794797,1.60060424550855,1.78572154990466,0.721912783203291,0.670591130181807,0.77383580864166,1.40036243804113,1.37772572925511,1.42502611501075,1.19231157371611,1.15623747870108,1.23106821468687,1.23587277524119,1.20003815494404,1.27274793057255
"Ceraceosorus bombacis",1.67301151974632,1.6042197744872,1.74998395358282,1.5454925508781,1.41933371296606,1.69437809651677,0.940584761181533,0.885673622474505,1.00003712455285,1.16760050709041,1.10363194584688,1.24176230968234,0.655616369618933,0.61508732640595,0.699992081214973,1.28087163556967,1.25637028398745,1.30303340853855,1.15281195687312,1.10576986109084,1.2018004933025,0.979278467401357,0.954562994231797,1.00443818838254
"Tilletia controversa",6.1250003492551,5.01879210099945,7.87496477497596,41.772771989214,37.2222126227768,60.0022852807907,6.50004872591482,5.00359567526546,11.2499778469033,1.00001138282233,0.999992852184241,1.00001444972139,17.0513233802682,15.266606502858,18.8333508391187,1.00002030287909,1.00006748642183,1.00000687792028,7.13960134489341,6.65872436492404,7.68900207515453,50.7000369359386,40.5000761949694,55.5000300653455
"Tilletia walkeri",1.88057850483877,1.75000540182199,2.01311968683041,2.42306650727793,2.09999085397685,2.77501506257421,1.50006099958493,1.30447909466487,1.73338245805633,2.15517144795207,1.93747449911258,2.41524113129126,0.942264280938859,0.820054155100942,1.07139521382986,4.19998765635712,4.00001480509778,4.42244099599127,2.03781045843229,1.91663069860615,2.18572932754569,1.91669187360397,1.81601604890449,2.0175743311577
"Tilletia indica",1.48251041220824,1.39173888223595,1.55447036496017,1.26669111988235,1.16670750460152,1.3771413929255,1.48712477459568,1.37874211110795,1.58570959170759,1.99093261292728,1.7857393171614,2.1875776788613,0.462673332367199,0.420440580121502,0.5061255327485,1.78570199226869,1.74755426041678,1.83333914634232,1.29487760368701,1.25000241087215,1.35371929023869,1.55583492755949,1.49996658672013,1.62494031402775
"Tilletia caries",2.5714356192414,2.07137441913328,3.40905831912725,1.44231135899501,1.04992224425315,2.55557446309401,1.06627486415205,1.00008824498425,1.28568380544173,1.00004035508467,1.00002470652174,1.00003111661417,0.589292246270527,0.537477474172686,0.659145572561528,1.07147257989276,1.00384444272327,1.13788168185567,0.999910927554977,0.950063426493663,1.00002783423873,2.46668694508758,2.10711024529971,3.00949479980978
"Violaceomyces palustris",1.5312958389317,1.4666140932508,1.59995472453623,1.1944956364635,1.1363026268824,1.25750909510058,1.06242723111576,1.00785507607471,1.11615967870294,1.84527778266692,1.75009078310923,1.96659962262,0.594251304597833,0.555186202905583,0.63692493064407,1.48418257501028,1.45654758902901,1.50718645279474,1.01264619339739,0.978991047534388,1.04812141901793,1.27710045281107,1.24393095929648,1.31115474397249
"Testicularia cyperi",2.64289038934537,2.5000034104922,2.79915016871001,1.69231362672885,1.55871897985234,1.83324205086282,1.70622145541393,1.58328392275977,1.84121082977301,2.24998084016838,2.10004458114129,2.36111751199774,0.684459875786837,0.625005511962483,0.757122051638319,1.43755230456237,1.4047741244182,1.47524816412488,1.289972792254,1.24523120072332,1.33433746832089,1.73332781704239,1.66944446205679,1.79889701305398
"Pseudozyma hubeiensis",2.18180190445458,2.08338366540111,2.29163844306113,1.69996953324335,1.56249601802182,1.83334780836694,1.67500675488385,1.55762116741944,1.83328579763797,2.11534662341379,2.0000641842825,2.25554987276006,0.553568010591048,0.51583515862544,0.595274259882048,1.63048722907615,1.59993622969523,1.6666829297294,1.52779592129527,1.46357886020955,1.60133546045872,1.48352790946485,1.44006280007246,1.5250050879631
"Kalmanozyma brasiliensis",2.02937875113757,1.92727036664351,2.13330255497706,1.80358760135625,1.69444062123635,1.92356502530277,1.31774699867973,1.23497576911769,1.40911260913265,1.5263552849373,1.44445581619225,1.61054919498561,0.631024385678234,0.573632097206133,0.69557649268886,1.37883024803791,1.35470234510556,1.40451018504708,1.32000250435187,1.26672307398223,1.37454693809821,1.41703175214896,1.37695531776561,1.45929441597638
"Moesziomyces aphidis",3.16661514312785,2.89158376031266,3.50006310907568,2.81423467902035,2.25026810131797,3.50263364323914,1.43184489348033,1.23816230791293,1.70199752763705,5.916698771802,5.03842215905531,10.0014926551777,1.35749474335747,1.11385872902031,1.59717039369394,3.68180862856251,3.47729661858699,3.90199486793774,2.83331173022545,2.5667392108627,3.12495294259137,2.86013572712253,2.70829171319572,3.0118493743536
"Moesziomyces antarcticus",3.70087458628413,3.41968042551209,4.02385792693618,1.71879041134729,1.58335617301404,1.87491756208887,1.33298056146405,1.22588462816452,1.43856562786718,5.04897938189662,4.07685815870194,6.25587442830485,0.559165446393798,0.520224439317985,0.599724728293825,2.29630555223126,2.21151018971692,2.37621042338033,1.30170171858676,1.24574609362374,1.36186091430004,2.40473960543342,2.30452013041015,2.51214016113991
"Ustilago hordei",1.74246046551567,1.65621431490287,1.83338317895532,1.81345944556628,1.6969037838865,1.94453550767504,1.37691803298962,1.28503289137094,1.49485965593043,1.51927361213824,1.37496043461383,1.7115004113735,0.595925314966364,0.540051958343046,0.654829394609375,2.75687954122285,2.64995316787109,2.89484012830715,2.05077420329702,1.95459585539257,2.1678938654732,2.0603222047714,1.96667362419406,2.16662664155966
"Ustilago bromivora",2.93753852649347,2.70458944157025,3.24995378715786,3.75002955003884,3.00551712039364,4.58331688601743,1.51663997634206,1.38584625439846,1.66669760727534,2.09620060470137,1.82142701518795,2.50997576945778,1.2916405290729,1.14580456023206,1.45833517802674,2.49998003968872,2.33329261758305,2.51190477516332,2.79169107965399,2.6249921852276,2.99998787228731,3.0000161341218,2.81252907091081,3.22913935878179
"Ustilago maydis",2.11636149753619,2.0259134894331,2.20838295656799,1.5381169424471,1.45029687262056,1.63003829686732,1.2272717922475,1.16271636987177,1.29640019917304,1.45754375011649,1.38175355532067,1.53568917336746,1.01778784711906,0.930806458763827,1.11502092936938,1.84375340612148,1.80946770436046,1.881261187755,2.59100259326779,2.43816068991163,2.75279613403453,1.28047016239863,1.24122172403896,1.32128420236167
"Anthracocystis flocculosa",2.59997400220818,2.46840446935644,2.74212127111066,1.66646710587388,1.54167998037724,1.79520001172787,1.25831015371225,1.18550780765065,1.33905731144376,1.70344927907485,1.61358841825559,1.79877624059318,0.678330677263395,0.621316832784347,0.742268761795034,1.91109280231327,1.86453748407549,1.9600785715418,1.41287389300918,1.35394881300467,1.47484332516263,1.85323962385067,1.79383529839317,1.91448249504153
"Sporisorium graminicola",1.65696702994035,1.57147482734676,1.74853147766198,1.45833088894853,1.36118026355558,1.56324507084267,1.24995180510399,1.16671659787832,1.33437444081516,1.69997026042615,1.58339954649111,1.82505771968448,1.64825673849883,1.4279661865114,1.88409650076639,1.50650338761509,1.47505904247393,1.54090560066127,4.08977779128287,3.76616943701731,4.43439446219293,1.95968302749468,1.89010121068828,2.03185439837142
"Sporisorium reilianum",2.48099247786139,2.37499927007938,2.59260023732022,1.55097805970562,1.4412501761578,1.66671302691199,1.30004865740262,1.22911795395937,1.377128327313,2.19229173684277,2.05628334437809,2.33485573046056,0.904795634896277,0.835972162138783,0.980296312362907,1.84615069978798,1.81114806418878,1.88178912013562,1.43748863762568,1.38085810162089,1.49835721633015,1.89472952176299,1.83428743358401,1.9581239757338
"Dacryopinax primogenitus",1.87502368750462,1.79158465633064,1.96433778337296,1.74998869373275,1.62495206843814,1.87508293669078,1.31550376624789,1.23528602367239,1.39875278431611,2.54345967298563,2.33328741862454,2.78569897704369,0.647746119774179,0.599952338585269,0.701742151085366,1.50004019421864,1.47502749814822,1.51916371155145,1.2166808716786,1.17496122978469,1.26280631726653,1.11104589950498,1.07618467038213,1.14606816115792
"Calocera viscosa",2.31207931145359,2.2188192785218,2.40912289417392,1.62698944111927,1.53258472420875,1.75002306368218,1.16664704015146,1.09211272748845,1.24802145028053,1.29157699033724,1.21668703196482,1.36360110721613,0.436314339547963,0.406055248825241,0.46665058438435,1.31591001490486,1.29542399448753,1.33581941871277,1.21322993673033,1.16889048942141,1.25797212876345,1.11113052745765,1.0780979362493,1.1464078732791
"Calocera cornea",1.51565066953022,1.46267232279143,1.5692164017815,1.52826593775912,1.44808979066696,1.61360825894666,1.38113409398143,1.31026383213513,1.45829394709883,1.55554331875593,1.4823017385173,1.63289452349861,0.672649218833128,0.625045569883064,0.722037431807414,1.68178017448916,1.65356465450586,1.71088458183432,1.21956697946134,1.1787155142271,1.26213684723166,1.74996306023489,1.6959825651927,1.80452583775267
"Xanthophyllomyces dendrorhous",1.45829574959279,1.39789939207809,1.52084572927978,1.12907412936593,1.07143223488992,1.18753812102182,1.24285546423541,1.16669849652711,1.30388533977296,1.60712883123665,1.50001337054973,1.72726116493162,0.464718129741212,0.425907599392412,0.50549737317736,1.44999466659979,1.41666955915491,1.48340902364917,0.976238350514673,0.937529023295623,1.015751354326,1.00001397133338,0.974953965521012,1.02686045645484
"Trichosporon asahii",2.23140688277299,2.13339353979875,2.33628434943257,1.37505411057839,1.27140665786714,1.50006909798335,1.34994018608941,1.26878999244984,1.4355504390272,2.26248863108736,2.11925087586587,2.42726662976782,0.897081640389485,0.838926560676882,0.958325566303285,1.22221013372046,1.19749573927129,1.24756353436218,2.87341270702821,2.71725121889343,3.04299273720111,1.62960036568457,1.56999463059288,1.69254678724613
"Naematelia encephala",2.13334174885087,2.00386813675445,2.28578171872132,1.6166934922353,1.50005137299204,1.7499334668544,1.49996836482236,1.37501669206978,1.58572024088871,1.66662251760849,1.53336928417887,1.79760583285889,0.555551866339306,0.512387565357359,0.604162395811446,1.45455268398278,1.42497358241887,1.49086982285711,1.03567412118647,1.00002209874196,1.07219925781364,1.16158179148971,1.13327303806762,1.1908633620913
"Tremella mesenterica",1.6667195181305,1.60002885578069,1.74546112874336,1.26917525167556,1.19641723193301,1.34125094183267,1.20006114441294,1.13155331258713,1.27725626476068,2.75002293596095,2.55002497065768,2.99998858007966,0.476199897687752,0.442897300965617,0.512887026076978,1.44045438054049,1.4133462986297,1.46891843413821,1.21284016436084,1.16798890107394,1.25701100394705,1.15479443827827,1.12496064380248,1.186308425675
"Kwoniella heveanensis",3.1547415501989,2.94168334842861,3.38892182768622,1.85002869712823,1.72076989157001,2.00006903804387,2.00627396063192,1.80771277007415,2.21299665109193,5.08329694788266,4.17118292013927,6.35714436458989,0.824971058987827,0.742158956154621,0.906213665454701,3.08336137597043,2.93477843079244,3.25161329983191,1.80982318457168,1.724922528009,1.89995045511843,1.60329499925573,1.52566994050979,1.68068632301187
"Kwoniella bestiolae",1.12224127434671,1.07827786299829,1.16670756336158,1.27121716307282,1.20834914599605,1.33589612727467,1.40972102491238,1.31252111089434,1.51850610686607,1.59993865274503,1.50759393887321,1.68752634955549,0.602045372816294,0.55190401460815,0.655499045159555,1.69746984018859,1.66673863010956,1.7307682888361,1.01309745115762,0.976148039956732,1.05154285276358,1.2033386733275,1.16583142885292,1.24285454750955
"Kwoniella dejecticola",1.51697704710472,1.44995147122554,1.58690536410957,1.75002047282642,1.64282405761497,1.87497363814621,0.944448560735088,0.893904704490395,1.00002173415522,2.12498105332529,1.97230206582539,2.33336010084239,0.600009427134054,0.566664911327613,0.640680039269029,1.312538873206,1.29161641109725,1.33333447242315,1.37504690753011,1.32952740271361,1.42851509204678,1.58329330824108,1.54375164815915,1.6249329319039
"Kwoniella pini",1.00392475003404,0.965532060960849,1.04539419707694,1.29168250246328,1.21795675384388,1.36809712306093,1.03429205649522,0.958331592568747,1.12390189849889,2.42851080845609,2.25002997481618,2.58337293324036,0.500268969783457,0.465949920536479,0.533541880531386,1.09158867917796,1.07692195459669,1.10815899240747,1.01282346308199,0.984386484674679,1.04170831847841,1.08567236389872,1.06156787229396,1.1102207494185
"Kwoniella mangrovensis",3.37543475211043,2.66668556411715,5.62219504423411,5.49995805597451,3.41662696768015,10.0125676066384,2.62501393439133,1.56246513803597,5.24995551171393,1.00002969231386,1.00007587513671,1.0000168702982,0.999984958645964,0.999959237169065,0.999988126922178,1.00001363652366,1.00000380923376,1.00007396262259,2.4229645125807,2.00004518643083,3.01785024562579,1.45914793074668,1.32143431764135,1.59369937017645
